Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,135.24785,183.16735,135,8164,,,SUPERMERCADO,2015 ,Abril
NARANJAS,35.16702,28.45641,081,3201,,,SUPERMERCADO,2015 ,Abril
MANDARINAS,7.27973,10.36836,142,1852,,,SUPERMERCADO,2015 ,Abril
LIMONES,3.41023,4.36706,128,177,,,SUPERMERCADO,2015 ,Abril
PLATANOS,25.39902,34.25772,135,5706,,,SUPERMERCADO,2015 ,Abril
MANZANAS,20.07930,24.71638,123,4333,,,SUPERMERCADO,2015 ,Abril
PERAS,9.32333,12.51626,134,2805,,,SUPERMERCADO,2015 ,Abril
MELOCOTONES,9911,20746,209,056,,,SUPERMERCADO,2015 ,Abril
NECTARINAS,21377,35924,168,12,,,SUPERMERCADO,2015 ,Abril
ALBARICOQUES,4855,8008,165,026,,,SUPERMERCADO,2015 ,Abril
FRESAS/FRESON,15.43952,28.63338,185,459,,,SUPERMERCADO,2015 ,Abril
MELON,1.78124,3.20742,18,445,,,SUPERMERCADO,2015 ,Abril
SANDIA,2.45902,3.64374,148,547,,,SUPERMERCADO,2015 ,Abril
CIRUELAS,46373,1.28142,276,308,,,SUPERMERCADO,2015 ,Abril
CEREZAS,5681,6980,123,031,,,SUPERMERCADO,2015 ,Abril
UVAS,75443,2.41616,32,419,,,SUPERMERCADO,2015 ,Abril
KIWI,5.26156,12.15497,231,2075,,,SUPERMERCADO,2015 ,Abril
AGUACATE,1.20520,4.02805,334,89,,,SUPERMERCADO,2015 ,Abril
PIÑA,3.59010,4.91265,137,949,,,SUPERMERCADO,2015 ,Abril
OTRAS FRUTAS FRESCAS,3.21617,7.49080,233,1223,,,SUPERMERCADO,2015 ,Abril
FRUTAS IV GAMA,2.39835,4.50070,188,756,,,SUPERMERCADO,2015 ,Abril
