Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,163.05167,207.54872,127,7487,,,SUPERMERCADO,2013 ,Agosto
NARANJAS,11.60244,15.34746,132,1622,,,SUPERMERCADO,2013 ,Agosto
MANDARINAS,24426,54995,225,154,,,SUPERMERCADO,2013 ,Agosto
LIMONES,3.73256,7.04520,189,2227,,,SUPERMERCADO,2013 ,Agosto
PLATANOS,14.16998,24.10526,17,4047,,,SUPERMERCADO,2013 ,Agosto
MANZANAS,7.95450,15.60147,196,2711,,,SUPERMERCADO,2013 ,Agosto
PERAS,5.28610,8.82934,167,2284,,,SUPERMERCADO,2013 ,Agosto
MELOCOTONES,14.12510,21.63476,153,3356,,,SUPERMERCADO,2013 ,Agosto
ALBARICOQUES,66147,1.33034,201,503,,,SUPERMERCADO,2013 ,Agosto
FRESAS/FRESON,55682,1.08022,194,243,,,SUPERMERCADO,2013 ,Agosto
MELON,38.85170,30.07228,077,3972,,,SUPERMERCADO,2013 ,Agosto
SANDIA,36.16705,23.13514,064,3203,,,SUPERMERCADO,2013 ,Agosto
CIRUELAS,3.45549,6.37899,185,1482,,,SUPERMERCADO,2013 ,Agosto
CEREZAS,1.06354,3.77208,355,716,,,SUPERMERCADO,2013 ,Agosto
UVAS,2.27913,5.32968,234,947,,,SUPERMERCADO,2013 ,Agosto
KIWI,4.10220,10.04032,245,1504,,,SUPERMERCADO,2013 ,Agosto
AGUACATE,86705,2.73277,315,68,,,SUPERMERCADO,2013 ,Agosto
PIÑA,1.58543,2.57006,162,555,,,SUPERMERCADO,2013 ,Agosto
OTRAS FRUTAS FRESCAS,16.34685,27.99340,171,3724,,,SUPERMERCADO,2013 ,Agosto
FRUTAS IV GAMA,4.34142,6.06979,14,914,,,SUPERMERCADO,2013 ,Agosto
FRUTAS ECOLOGICAS,7.64950,10.35073,135,1031,,,SUPERMERCADO,2013 ,Agosto
