Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,177.99099,257.07222,144,8189,,,SUPERMERCADO,2017 ,Junio
NARANJAS,22.07948,22.59234,102,2291,,,SUPERMERCADO,2017 ,Junio
MANDARINAS,7858,16292,207,043,,,SUPERMERCADO,2017 ,Junio
LIMONES,4.65539,8.77505,188,2181,,,SUPERMERCADO,2017 ,Junio
PLATANOS,21.57245,30.69648,142,5181,,,SUPERMERCADO,2017 ,Junio
MANZANAS,11.95421,16.54925,138,3259,,,SUPERMERCADO,2017 ,Junio
PERAS,4.89993,8.22986,168,1885,,,SUPERMERCADO,2017 ,Junio
MELOCOTONES,6.86082,12.14322,177,2369,,,SUPERMERCADO,2017 ,Junio
NECTARINAS,6.20222,9.69677,156,2187,,,SUPERMERCADO,2017 ,Junio
ALBARICOQUES,3.91756,7.88071,201,1946,,,SUPERMERCADO,2017 ,Junio
FRESAS/FRESON,1.11454,2.98020,267,851,,,SUPERMERCADO,2017 ,Junio
MELON,24.85181,26.05179,105,3458,,,SUPERMERCADO,2017 ,Junio
SANDIA,41.38867,33.86398,082,3601,,,SUPERMERCADO,2017 ,Junio
CIRUELAS,98179,1.95061,199,748,,,SUPERMERCADO,2017 ,Junio
CEREZAS,9.01211,28.11305,312,2979,,,SUPERMERCADO,2017 ,Junio
UVAS,97769,3.00533,307,533,,,SUPERMERCADO,2017 ,Junio
KIWI,4.10375,13.16368,321,1616,,,SUPERMERCADO,2017 ,Junio
AGUACATE,1.81680,6.83433,376,1284,,,SUPERMERCADO,2017 ,Junio
PIÑA,4.12080,5.67980,138,1088,,,SUPERMERCADO,2017 ,Junio
OTRAS FRUTAS FRESCAS,7.40240,18.70285,253,2811,,,SUPERMERCADO,2017 ,Junio
POMELO,77489,1.42836,184,241,,,SUPERMERCADO,2017 ,Junio
CHIRIMOYA,000,000,0,0,,,SUPERMERCADO,2017 ,Junio
FRUTAS IV GAMA,4.78940,8.18881,171,1297,,,SUPERMERCADO,2017 ,Junio
