Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,161.65583,175.66610,109,7468,,,SUPERMERCADO,2014 ,Agosto
NARANJAS,12.04180,12.22700,102,1547,,,SUPERMERCADO,2014 ,Agosto
MANDARINAS,14224,24766,174,093,,,SUPERMERCADO,2014 ,Agosto
LIMONES,3.66690,7.30481,199,2027,,,SUPERMERCADO,2014 ,Agosto
PLATANOS,14.67724,20.65123,141,4167,,,SUPERMERCADO,2014 ,Agosto
MANZANAS,8.45167,11.80728,14,2786,,,SUPERMERCADO,2014 ,Agosto
PERAS,6.06229,8.05895,133,2259,,,SUPERMERCADO,2014 ,Agosto
MELOCOTONES,14.14777,16.67079,118,3579,,,SUPERMERCADO,2014 ,Agosto
ALBARICOQUES,38533,76083,197,235,,,SUPERMERCADO,2014 ,Agosto
FRESAS/FRESON,94097,1.65073,175,264,,,SUPERMERCADO,2014 ,Agosto
MELON,34.48583,23.21618,067,3775,,,SUPERMERCADO,2014 ,Agosto
SANDIA,35.56148,20.31184,057,3113,,,SUPERMERCADO,2014 ,Agosto
CIRUELAS,4.48432,6.40908,143,1751,,,SUPERMERCADO,2014 ,Agosto
CEREZAS,73394,2.04204,278,453,,,SUPERMERCADO,2014 ,Agosto
UVAS,2.28330,5.11040,224,1055,,,SUPERMERCADO,2014 ,Agosto
KIWI,3.37487,10.21368,303,1416,,,SUPERMERCADO,2014 ,Agosto
AGUACATE,1.31059,4.05328,309,936,,,SUPERMERCADO,2014 ,Agosto
PIÑA,2.45017,2.94144,12,702,,,SUPERMERCADO,2014 ,Agosto
OTRAS FRUTAS FRESCAS,16.45511,21.98889,134,3769,,,SUPERMERCADO,2014 ,Agosto
FRUTAS IV GAMA,3.10610,4.27551,138,77,,,SUPERMERCADO,2014 ,Agosto
FRUTAS ECOLOGICAS,7.29848,9.78196,134,875,,,SUPERMERCADO,2014 ,Agosto
