Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,123.18971,177.05247,144,7805,,,SUPERMERCADO,2015 ,Noviembre
NARANJAS,27.72581,25.45559,092,2874,,,SUPERMERCADO,2015 ,Noviembre
MANDARINAS,17.10029,20.62557,121,3362,,,SUPERMERCADO,2015 ,Noviembre
LIMONES,3.61909,6.79781,188,2085,,,SUPERMERCADO,2015 ,Noviembre
PLATANOS,23.08566,36.07207,156,519,,,SUPERMERCADO,2015 ,Noviembre
MANZANAS,15.41956,19.97601,13,3644,,,SUPERMERCADO,2015 ,Noviembre
PERAS,8.76771,11.59730,132,2772,,,SUPERMERCADO,2015 ,Noviembre
MELOCOTONES,43464,83837,193,232,,,SUPERMERCADO,2015 ,Noviembre
NECTARINAS,26695,33493,125,075,,,SUPERMERCADO,2015 ,Noviembre
ALBARICOQUES,6786,12130,179,037,,,SUPERMERCADO,2015 ,Noviembre
FRESAS/FRESON,12290,44543,362,105,,,SUPERMERCADO,2015 ,Noviembre
MELON,2.40915,3.67150,152,444,,,SUPERMERCADO,2015 ,Noviembre
SANDIA,55326,57695,104,097,,,SUPERMERCADO,2015 ,Noviembre
CIRUELAS,73462,1.24229,169,439,,,SUPERMERCADO,2015 ,Noviembre
CEREZAS,2334,4453,191,017,,,SUPERMERCADO,2015 ,Noviembre
UVAS,4.19681,9.52328,227,1499,,,SUPERMERCADO,2015 ,Noviembre
KIWI,4.73547,12.79493,27,1729,,,SUPERMERCADO,2015 ,Noviembre
AGUACATE,1.24050,4.10276,331,945,,,SUPERMERCADO,2015 ,Noviembre
PIÑA,2.83210,4.00747,142,857,,,SUPERMERCADO,2015 ,Noviembre
OTRAS FRUTAS FRESCAS,9.85400,18.82438,191,2759,,,SUPERMERCADO,2015 ,Noviembre
FRUTAS IV GAMA,1.80981,3.50582,194,56,,,SUPERMERCADO,2015 ,Noviembre
