Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,165.44292,225.78265,136,8082,,,SUPERMERCADO,2017 ,Septiembre
NARANJAS,15.83423,21.80766,138,1825,,,SUPERMERCADO,2017 ,Septiembre
MANDARINAS,2.17865,4.38090,201,901,,,SUPERMERCADO,2017 ,Septiembre
LIMONES,3.95479,8.25578,209,2293,,,SUPERMERCADO,2017 ,Septiembre
PLATANOS,24.66747,34.07105,138,5622,,,SUPERMERCADO,2017 ,Septiembre
MANZANAS,13.12671,17.67762,135,3575,,,SUPERMERCADO,2017 ,Septiembre
PERAS,7.67431,10.99240,143,2717,,,SUPERMERCADO,2017 ,Septiembre
MELOCOTONES,11.22924,15.45014,138,3051,,,SUPERMERCADO,2017 ,Septiembre
NECTARINAS,8.10105,9.96426,123,2306,,,SUPERMERCADO,2017 ,Septiembre
ALBARICOQUES,20302,34329,169,103,,,SUPERMERCADO,2017 ,Septiembre
FRESAS/FRESON,33434,1.60108,479,31,,,SUPERMERCADO,2017 ,Septiembre
MELON,26.20261,21.68459,083,2938,,,SUPERMERCADO,2017 ,Septiembre
SANDIA,24.65695,14.84318,06,2193,,,SUPERMERCADO,2017 ,Septiembre
CIRUELAS,3.06030,5.25082,172,1617,,,SUPERMERCADO,2017 ,Septiembre
CEREZAS,9692,28036,289,083,,,SUPERMERCADO,2017 ,Septiembre
UVAS,5.89744,12.26715,208,2131,,,SUPERMERCADO,2017 ,Septiembre
KIWI,4.95148,17.45130,352,1696,,,SUPERMERCADO,2017 ,Septiembre
AGUACATE,1.70350,6.11802,359,13,,,SUPERMERCADO,2017 ,Septiembre
PIÑA,2.85055,4.36091,153,867,,,SUPERMERCADO,2017 ,Septiembre
OTRAS FRUTAS FRESCAS,8.71935,18.98215,218,3124,,,SUPERMERCADO,2017 ,Septiembre
POMELO,73312,1.24604,17,202,,,SUPERMERCADO,2017 ,Septiembre
CHIRIMOYA,000,000,0,0,,,SUPERMERCADO,2017 ,Septiembre
FRUTAS IV GAMA,3.66481,5.44040,148,935,,,SUPERMERCADO,2017 ,Septiembre
