Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,173.46861,199.11575,115,7826,,,SUPERMERCADO,2014 ,Julio
NARANJAS,14.22970,13.16137,092,1743,,,SUPERMERCADO,2014 ,Julio
MANDARINAS,12877,25615,199,082,,,SUPERMERCADO,2014 ,Julio
LIMONES,3.61208,5.76964,16,189,,,SUPERMERCADO,2014 ,Julio
PLATANOS,17.29475,22.81291,132,4707,,,SUPERMERCADO,2014 ,Julio
MANZANAS,10.12319,14.14057,14,30,,,SUPERMERCADO,2014 ,Julio
PERAS,4.95117,6.94120,14,1919,,,SUPERMERCADO,2014 ,Julio
MELOCOTONES,12.81004,17.06584,133,3383,,,SUPERMERCADO,2014 ,Julio
ALBARICOQUES,2.26185,4.36405,193,1139,,,SUPERMERCADO,2014 ,Julio
FRESAS/FRESON,61581,1.27973,208,244,,,SUPERMERCADO,2014 ,Julio
MELON,33.03864,23.92212,072,4007,,,SUPERMERCADO,2014 ,Julio
SANDIA,40.81777,23.12686,057,3555,,,SUPERMERCADO,2014 ,Julio
CIRUELAS,2.56942,4.05245,158,1364,,,SUPERMERCADO,2014 ,Julio
CEREZAS,5.94006,17.12853,288,2473,,,SUPERMERCADO,2014 ,Julio
UVAS,1.31019,3.35000,256,68,,,SUPERMERCADO,2014 ,Julio
KIWI,3.57126,10.66621,299,1414,,,SUPERMERCADO,2014 ,Julio
AGUACATE,1.28920,3.86458,3,932,,,SUPERMERCADO,2014 ,Julio
PIÑA,3.00647,3.59409,12,823,,,SUPERMERCADO,2014 ,Julio
OTRAS FRUTAS FRESCAS,15.89823,23.61946,149,3747,,,SUPERMERCADO,2014 ,Julio
FRUTAS IV GAMA,4.00980,5.24779,131,875,,,SUPERMERCADO,2014 ,Julio
FRUTAS ECOLOGICAS,7.86469,9.96930,127,1032,,,SUPERMERCADO,2014 ,Julio
