Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,194.06481,269.95093,139,8384,,,SUPERMERCADO,2018 ,Julio
NARANJAS,18.49763,20.15625,109,1931,,,SUPERMERCADO,2018 ,Julio
MANDARINAS,28013,49911,178,166,,,SUPERMERCADO,2018 ,Julio
LIMONES,4.44010,10.04328,226,2295,,,SUPERMERCADO,2018 ,Julio
PLATANOS,20.76043,33.58758,162,5103,,,SUPERMERCADO,2018 ,Julio
MANZANAS,9.87576,18.33928,186,2991,,,SUPERMERCADO,2018 ,Julio
PERAS,3.68007,6.03333,164,149,,,SUPERMERCADO,2018 ,Julio
MELOCOTONES,9.77557,15.71817,161,292,,,SUPERMERCADO,2018 ,Julio
NECTARINAS,8.94842,12.92039,144,258,,,SUPERMERCADO,2018 ,Julio
ALBARICOQUES,2.67234,5.46520,205,15,,,SUPERMERCADO,2018 ,Julio
FRESAS/FRESON,34635,1.36736,395,288,,,SUPERMERCADO,2018 ,Julio
MELON,33.89849,33.65436,099,4142,,,SUPERMERCADO,2018 ,Julio
SANDIA,51.32863,33.13086,065,4144,,,SUPERMERCADO,2018 ,Julio
CIRUELAS,1.51748,3.04024,2,958,,,SUPERMERCADO,2018 ,Julio
CEREZAS,8.30117,25.65105,309,3105,,,SUPERMERCADO,2018 ,Julio
UVAS,1.03898,3.45950,333,675,,,SUPERMERCADO,2018 ,Julio
KIWI,4.10204,14.68512,358,1664,,,SUPERMERCADO,2018 ,Julio
AGUACATE,2.42120,8.19898,339,1671,,,SUPERMERCADO,2018 ,Julio
PIÑA,3.66813,4.68479,128,1066,,,SUPERMERCADO,2018 ,Julio
OTRAS FRUTAS FRESCAS,8.51189,19.31608,227,2981,,,SUPERMERCADO,2018 ,Julio
POMELO,88846,1.40911,159,239,,,SUPERMERCADO,2018 ,Julio
CHIRIMOYA,000,000,0,0,,,SUPERMERCADO,2018 ,Julio
FRUTAS IV GAMA,10.45065,15.40984,147,203,,,SUPERMERCADO,2018 ,Julio
