Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,155.03716,176.22621,114,7289,,,SUPERMERCADO,2015 ,Agosto
NARANJAS,12.73043,14.87451,117,1539,,,SUPERMERCADO,2015 ,Agosto
MANDARINAS,28012,69169,247,15,,,SUPERMERCADO,2015 ,Agosto
LIMONES,3.31632,6.96511,21,1872,,,SUPERMERCADO,2015 ,Agosto
PLATANOS,14.48692,19.73850,136,4228,,,SUPERMERCADO,2015 ,Agosto
MANZANAS,9.17206,12.79336,139,2699,,,SUPERMERCADO,2015 ,Agosto
PERAS,4.72034,7.16136,152,1979,,,SUPERMERCADO,2015 ,Agosto
MELOCOTONES,12.34361,16.94096,137,3207,,,SUPERMERCADO,2015 ,Agosto
NECTARINAS,8.80227,10.57772,12,2433,,,SUPERMERCADO,2015 ,Agosto
ALBARICOQUES,44823,95659,213,304,,,SUPERMERCADO,2015 ,Agosto
FRESAS/FRESON,23443,86051,367,238,,,SUPERMERCADO,2015 ,Agosto
MELON,33.01639,22.20518,067,3558,,,SUPERMERCADO,2015 ,Agosto
SANDIA,36.02200,20.37541,057,3012,,,SUPERMERCADO,2015 ,Agosto
CIRUELAS,3.35488,5.53004,165,1548,,,SUPERMERCADO,2015 ,Agosto
CEREZAS,17052,42066,247,082,,,SUPERMERCADO,2015 ,Agosto
UVAS,2.29718,5.15433,224,1143,,,SUPERMERCADO,2015 ,Agosto
KIWI,3.22844,9.94586,308,1313,,,SUPERMERCADO,2015 ,Agosto
AGUACATE,1.29620,4.50445,348,975,,,SUPERMERCADO,2015 ,Agosto
PIÑA,1.57349,2.37130,151,472,,,SUPERMERCADO,2015 ,Agosto
OTRAS FRUTAS FRESCAS,7.54334,14.15867,188,2582,,,SUPERMERCADO,2015 ,Agosto
FRUTAS IV GAMA,4.14422,5.09894,123,797,,,SUPERMERCADO,2015 ,Agosto
