Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,218.28119,385.94927,177,8826,,,SUPERMERCADO,2020 ,Abril
NARANJAS,55.82780,61.40015,11,4243,,,SUPERMERCADO,2020 ,Abril
MANDARINAS,14.80252,28.71972,194,2944,,,SUPERMERCADO,2020 ,Abril
LIMONES,6.63726,13.15326,198,299,,,SUPERMERCADO,2020 ,Abril
PLATANOS,43.34644,69.53356,16,6941,,,SUPERMERCADO,2020 ,Abril
MANZANAS,29.49073,46.43334,157,5544,,,SUPERMERCADO,2020 ,Abril
PERAS,13.50734,23.47856,174,3631,,,SUPERMERCADO,2020 ,Abril
MELOCOTONES,37877,86760,229,197,,,SUPERMERCADO,2020 ,Abril
NECTARINAS,43735,98359,225,218,,,SUPERMERCADO,2020 ,Abril
ALBARICOQUES,15598,39993,256,139,,,SUPERMERCADO,2020 ,Abril
FRESAS/FRESON,20.07574,49.23510,245,5361,,,SUPERMERCADO,2020 ,Abril
MELON,4.75672,8.47747,178,687,,,SUPERMERCADO,2020 ,Abril
SANDIA,2.96706,3.53860,119,387,,,SUPERMERCADO,2020 ,Abril
CIRUELAS,83720,2.49904,298,543,,,SUPERMERCADO,2020 ,Abril
CEREZAS,2835,9279,327,023,,,SUPERMERCADO,2020 ,Abril
UVAS,2.29221,9.78381,427,1045,,,SUPERMERCADO,2020 ,Abril
KIWI,7.13135,21.28011,298,2709,,,SUPERMERCADO,2020 ,Abril
AGUACATE,4.27837,18.50558,433,245,,,SUPERMERCADO,2020 ,Abril
PIÑA,5.92665,9.06948,153,1365,,,SUPERMERCADO,2020 ,Abril
OTRAS FRUTAS FRESCAS,5.40334,18.49759,342,2151,,,SUPERMERCADO,2020 ,Abril
POMELO,72940,1.18618,163,179,,,SUPERMERCADO,2020 ,Abril
CHIRIMOYA,000,000,0,0,,,SUPERMERCADO,2020 ,Abril
MANGO,1.82625,4.97042,272,832,,,SUPERMERCADO,2020 ,Abril
FRUTAS IV GAMA,9.38772,19.18751,204,2334,,,SUPERMERCADO,2020 ,Abril
