Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,130.50749,184.93453,142,7888,,,SUPERMERCADO,2016 ,Diciembre
NARANJAS,29.85673,25.30445,085,2991,,,SUPERMERCADO,2016 ,Diciembre
MANDARINAS,16.89168,20.23736,12,3213,,,SUPERMERCADO,2016 ,Diciembre
LIMONES,4.70274,7.19486,153,2553,,,SUPERMERCADO,2016 ,Diciembre
PLATANOS,22.71334,32.80869,144,5469,,,SUPERMERCADO,2016 ,Diciembre
MANZANAS,14.43406,19.24432,133,3658,,,SUPERMERCADO,2016 ,Diciembre
PERAS,7.42344,9.97968,134,2375,,,SUPERMERCADO,2016 ,Diciembre
MELOCOTONES,11447,14868,13,048,,,SUPERMERCADO,2016 ,Diciembre
NECTARINAS,25994,30705,118,08,,,SUPERMERCADO,2016 ,Diciembre
ALBARICOQUES,7572,13153,174,04,,,SUPERMERCADO,2016 ,Diciembre
FRESAS/FRESON,73080,2.11606,29,384,,,SUPERMERCADO,2016 ,Diciembre
MELON,3.51559,4.91820,14,581,,,SUPERMERCADO,2016 ,Diciembre
SANDIA,1804,2072,115,011,,,SUPERMERCADO,2016 ,Diciembre
CIRUELAS,28076,46153,164,242,,,SUPERMERCADO,2016 ,Diciembre
CEREZAS,3852,21346,554,038,,,SUPERMERCADO,2016 ,Diciembre
UVAS,4.18128,11.13850,266,2106,,,SUPERMERCADO,2016 ,Diciembre
KIWI,4.90870,12.48603,254,2106,,,SUPERMERCADO,2016 ,Diciembre
AGUACATE,1.45770,5.25398,36,1104,,,SUPERMERCADO,2016 ,Diciembre
PIÑA,9.03755,10.78385,119,2098,,,SUPERMERCADO,2016 ,Diciembre
OTRAS FRUTAS FRESCAS,9.86643,22.18556,225,302,,,SUPERMERCADO,2016 ,Diciembre
FRUTAS IV GAMA,2.33437,5.14054,22,101,,,SUPERMERCADO,2016 ,Diciembre
