Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,131.62174,169.77817,129,7859,,,SUPERMERCADO,2015 ,Enero
NARANJAS,35.74851,26.19562,073,3205,,,SUPERMERCADO,2015 ,Enero
MANDARINAS,19.04992,23.86719,125,3334,,,SUPERMERCADO,2015 ,Enero
LIMONES,2.86982,3.83254,134,1611,,,SUPERMERCADO,2015 ,Enero
PLATANOS,24.08354,33.46309,139,5444,,,SUPERMERCADO,2015 ,Enero
MANZANAS,18.42743,21.41603,116,4067,,,SUPERMERCADO,2015 ,Enero
PERAS,8.77555,10.62509,121,2792,,,SUPERMERCADO,2015 ,Enero
MELOCOTONES,10312,15717,152,053,,,SUPERMERCADO,2015 ,Enero
ALBARICOQUES,10646,24860,234,043,,,SUPERMERCADO,2015 ,Enero
FRESAS/FRESON,1.89047,7.76606,411,142,,,SUPERMERCADO,2015 ,Enero
MELON,2.23441,3.39992,152,384,,,SUPERMERCADO,2015 ,Enero
SANDIA,3088,4822,156,018,,,SUPERMERCADO,2015 ,Enero
CIRUELAS,14545,29544,203,104,,,SUPERMERCADO,2015 ,Enero
CEREZAS,23760,81526,343,125,,,SUPERMERCADO,2015 ,Enero
UVAS,1.66492,4.69795,282,882,,,SUPERMERCADO,2015 ,Enero
KIWI,5.22222,12.90622,247,1985,,,SUPERMERCADO,2015 ,Enero
AGUACATE,1.47380,3.89613,264,945,,,SUPERMERCADO,2015 ,Enero
PIÑA,4.41889,5.78120,131,1208,,,SUPERMERCADO,2015 ,Enero
OTRAS FRUTAS FRESCAS,5.13876,10.36645,202,1863,,,SUPERMERCADO,2015 ,Enero
FRUTAS IV GAMA,2.59622,4.35518,168,781,,,SUPERMERCADO,2015 ,Enero
FRUTAS ECOLOGICAS,5.75122,8.42196,146,1042,,,SUPERMERCADO,2015 ,Enero
