Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,192.08441,253.67707,132,8079,,,SUPERMERCADO,2018 ,Agosto
NARANJAS,14.71291,16.70053,114,1611,,,SUPERMERCADO,2018 ,Agosto
MANDARINAS,50522,1.18256,234,267,,,SUPERMERCADO,2018 ,Agosto
LIMONES,4.59784,10.57347,23,239,,,SUPERMERCADO,2018 ,Agosto
PLATANOS,19.17255,31.34495,163,4972,,,SUPERMERCADO,2018 ,Agosto
MANZANAS,9.03844,17.40941,193,2683,,,SUPERMERCADO,2018 ,Agosto
PERAS,4.36077,7.40504,17,1822,,,SUPERMERCADO,2018 ,Agosto
MELOCOTONES,11.84589,18.14311,153,3315,,,SUPERMERCADO,2018 ,Agosto
NECTARINAS,9.70863,13.86085,143,2659,,,SUPERMERCADO,2018 ,Agosto
ALBARICOQUES,86908,1.86322,214,602,,,SUPERMERCADO,2018 ,Agosto
FRESAS/FRESON,47032,2.02623,431,298,,,SUPERMERCADO,2018 ,Agosto
MELON,40.99681,34.77657,085,4439,,,SUPERMERCADO,2018 ,Agosto
SANDIA,49.64963,29.90851,06,3732,,,SUPERMERCADO,2018 ,Agosto
CIRUELAS,3.20189,6.44501,201,1513,,,SUPERMERCADO,2018 ,Agosto
CEREZAS,2.82628,9.13883,323,1464,,,SUPERMERCADO,2018 ,Agosto
UVAS,2.42667,6.39675,264,1263,,,SUPERMERCADO,2018 ,Agosto
KIWI,4.36610,14.92206,342,1723,,,SUPERMERCADO,2018 ,Agosto
AGUACATE,2.43340,8.66892,356,1648,,,SUPERMERCADO,2018 ,Agosto
PIÑA,2.42688,3.88817,16,775,,,SUPERMERCADO,2018 ,Agosto
OTRAS FRUTAS FRESCAS,8.47510,19.02288,224,2976,,,SUPERMERCADO,2018 ,Agosto
POMELO,66172,1.20684,182,191,,,SUPERMERCADO,2018 ,Agosto
CHIRIMOYA,000,000,0,0,,,SUPERMERCADO,2018 ,Agosto
FRUTAS IV GAMA,10.56615,14.37617,136,1921,,,SUPERMERCADO,2018 ,Agosto
