Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,143.84181,210.52237,146,8266,,,SUPERMERCADO,2016 ,Marzo
NARANJAS,38.16391,33.88658,089,3446,,,SUPERMERCADO,2016 ,Marzo
MANDARINAS,11.30675,17.07818,151,2611,,,SUPERMERCADO,2016 ,Marzo
LIMONES,3.90679,6.42397,164,192,,,SUPERMERCADO,2016 ,Marzo
PLATANOS,29.39402,38.64124,131,6186,,,SUPERMERCADO,2016 ,Marzo
MANZANAS,21.24504,26.79450,126,4516,,,SUPERMERCADO,2016 ,Marzo
PERAS,9.63931,13.21724,137,2828,,,SUPERMERCADO,2016 ,Marzo
MELOCOTONES,6914,14111,204,03,,,SUPERMERCADO,2016 ,Marzo
NECTARINAS,17905,28266,158,066,,,SUPERMERCADO,2016 ,Marzo
ALBARICOQUES,5582,13632,244,043,,,SUPERMERCADO,2016 ,Marzo
FRESAS/FRESON,12.70985,34.42141,271,4081,,,SUPERMERCADO,2016 ,Marzo
MELON,1.38714,2.37179,171,29,,,SUPERMERCADO,2016 ,Marzo
SANDIA,93675,1.57487,168,223,,,SUPERMERCADO,2016 ,Marzo
CIRUELAS,47597,1.28372,27,333,,,SUPERMERCADO,2016 ,Marzo
CEREZAS,5464,7825,143,025,,,SUPERMERCADO,2016 ,Marzo
UVAS,99568,3.21200,323,546,,,SUPERMERCADO,2016 ,Marzo
KIWI,5.60613,12.67088,226,2367,,,SUPERMERCADO,2016 ,Marzo
AGUACATE,1.59186,5.58473,351,1034,,,SUPERMERCADO,2016 ,Marzo
PIÑA,2.76802,4.41746,16,885,,,SUPERMERCADO,2016 ,Marzo
OTRAS FRUTAS FRESCAS,3.35595,8.30547,247,1272,,,SUPERMERCADO,2016 ,Marzo
FRUTAS IV GAMA,3.10999,7.21562,232,1186,,,SUPERMERCADO,2016 ,Marzo
