Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,138.17903,197.41674,143,7941,,,SUPERMERCADO,2014 ,Octubre
NARANJAS,18.75587,22.55177,12,2492,,,SUPERMERCADO,2014 ,Octubre
MANDARINAS,11.08905,16.33798,147,2873,,,SUPERMERCADO,2014 ,Octubre
LIMONES,3.86469,6.58950,171,2139,,,SUPERMERCADO,2014 ,Octubre
PLATANOS,21.59908,33.51537,155,5257,,,SUPERMERCADO,2014 ,Octubre
MANZANAS,19.30993,21.65994,112,4352,,,SUPERMERCADO,2014 ,Octubre
PERAS,11.87259,13.99826,118,3341,,,SUPERMERCADO,2014 ,Octubre
MELOCOTONES,3.67666,6.22026,169,1256,,,SUPERMERCADO,2014 ,Octubre
ALBARICOQUES,6127,9556,156,048,,,SUPERMERCADO,2014 ,Octubre
FRESAS/FRESON,35770,86954,243,168,,,SUPERMERCADO,2014 ,Octubre
MELON,15.28293,12.23112,08,1968,,,SUPERMERCADO,2014 ,Octubre
SANDIA,3.65212,2.78410,076,482,,,SUPERMERCADO,2014 ,Octubre
CIRUELAS,2.58313,3.30031,128,1183,,,SUPERMERCADO,2014 ,Octubre
CEREZAS,25960,42753,165,14,,,SUPERMERCADO,2014 ,Octubre
UVAS,6.22724,13.12429,211,2164,,,SUPERMERCADO,2014 ,Octubre
KIWI,4.72202,14.80437,314,1741,,,SUPERMERCADO,2014 ,Octubre
AGUACATE,1.45373,4.08203,281,899,,,SUPERMERCADO,2014 ,Octubre
PIÑA,2.80669,4.12398,147,839,,,SUPERMERCADO,2014 ,Octubre
OTRAS FRUTAS FRESCAS,10.60472,20.70082,195,3193,,,SUPERMERCADO,2014 ,Octubre
FRUTAS IV GAMA,3.16375,5.00880,158,77,,,SUPERMERCADO,2014 ,Octubre
FRUTAS ECOLOGICAS,7.03169,10.31883,147,1047,,,SUPERMERCADO,2014 ,Octubre
