Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,192.05182,235.57838,123,8093,,,SUPERMERCADO,2017 ,Julio
NARANJAS,15.91632,17.78691,112,1797,,,SUPERMERCADO,2017 ,Julio
MANDARINAS,5247,9660,184,028,,,SUPERMERCADO,2017 ,Julio
LIMONES,4.12870,7.84966,19,2052,,,SUPERMERCADO,2017 ,Julio
PLATANOS,19.46909,27.52593,141,4932,,,SUPERMERCADO,2017 ,Julio
MANZANAS,10.37337,14.36235,138,308,,,SUPERMERCADO,2017 ,Julio
PERAS,4.02558,6.90297,171,1648,,,SUPERMERCADO,2017 ,Julio
MELOCOTONES,10.47608,15.62164,149,3041,,,SUPERMERCADO,2017 ,Julio
NECTARINAS,9.31271,11.93375,128,263,,,SUPERMERCADO,2017 ,Julio
ALBARICOQUES,2.49450,4.88203,196,1381,,,SUPERMERCADO,2017 ,Julio
FRESAS/FRESON,26601,1.11516,419,293,,,SUPERMERCADO,2017 ,Julio
MELON,34.89698,27.65136,079,4059,,,SUPERMERCADO,2017 ,Julio
SANDIA,53.44808,29.81590,056,4009,,,SUPERMERCADO,2017 ,Julio
CIRUELAS,2.50624,4.11593,164,1392,,,SUPERMERCADO,2017 ,Julio
CEREZAS,5.61709,18.13742,323,2283,,,SUPERMERCADO,2017 ,Julio
UVAS,1.38528,3.95392,285,743,,,SUPERMERCADO,2017 ,Julio
KIWI,4.48887,14.48472,323,1691,,,SUPERMERCADO,2017 ,Julio
AGUACATE,1.99545,7.06852,354,1316,,,SUPERMERCADO,2017 ,Julio
PIÑA,2.82667,3.96270,14,841,,,SUPERMERCADO,2017 ,Julio
OTRAS FRUTAS FRESCAS,8.37233,18.31091,219,2956,,,SUPERMERCADO,2017 ,Julio
POMELO,85557,1.51822,177,246,,,SUPERMERCADO,2017 ,Julio
CHIRIMOYA,000,000,0,0,,,SUPERMERCADO,2017 ,Julio
FRUTAS IV GAMA,5.78648,7.53679,13,127,,,SUPERMERCADO,2017 ,Julio
