Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,140.37635,220.54047,157,8154,,,SUPERMERCADO,2018 ,Noviembre
NARANJAS,29.07534,27.11880,093,2988,,,SUPERMERCADO,2018 ,Noviembre
MANDARINAS,15.86160,19.93730,126,3363,,,SUPERMERCADO,2018 ,Noviembre
LIMONES,3.93847,7.11906,181,2309,,,SUPERMERCADO,2018 ,Noviembre
PLATANOS,28.04610,43.64136,156,5867,,,SUPERMERCADO,2018 ,Noviembre
MANZANAS,16.77104,24.89024,148,4068,,,SUPERMERCADO,2018 ,Noviembre
PERAS,8.38163,12.64176,151,2865,,,SUPERMERCADO,2018 ,Noviembre
MELOCOTONES,67628,1.54142,228,287,,,SUPERMERCADO,2018 ,Noviembre
NECTARINAS,21120,27323,129,076,,,SUPERMERCADO,2018 ,Noviembre
ALBARICOQUES,10073,20559,204,049,,,SUPERMERCADO,2018 ,Noviembre
FRESAS/FRESON,47390,1.54346,326,259,,,SUPERMERCADO,2018 ,Noviembre
MELON,4.21750,5.94959,141,75,,,SUPERMERCADO,2018 ,Noviembre
SANDIA,27859,36898,132,079,,,SUPERMERCADO,2018 ,Noviembre
CIRUELAS,94313,1.78928,19,646,,,SUPERMERCADO,2018 ,Noviembre
CEREZAS,6868,22405,326,051,,,SUPERMERCADO,2018 ,Noviembre
UVAS,4.71087,12.79626,272,1744,,,SUPERMERCADO,2018 ,Noviembre
KIWI,5.89852,18.38836,312,2245,,,SUPERMERCADO,2018 ,Noviembre
AGUACATE,2.44084,8.95196,367,1565,,,SUPERMERCADO,2018 ,Noviembre
PIÑA,4.62045,5.48297,119,1096,,,SUPERMERCADO,2018 ,Noviembre
OTRAS FRUTAS FRESCAS,13.66151,27.67680,203,3611,,,SUPERMERCADO,2018 ,Noviembre
POMELO,63839,1.08275,17,225,,,SUPERMERCADO,2018 ,Noviembre
CHIRIMOYA,573,723,126,003,,,SUPERMERCADO,2018 ,Noviembre
FRUTAS IV GAMA,7.75913,13.50652,174,1761,,,SUPERMERCADO,2018 ,Noviembre
