Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,141.51927,245.04929,173,8342,,,SUPERMERCADO,2019 ,Noviembre
NARANJAS,24.53199,25.76373,105,2876,,,SUPERMERCADO,2019 ,Noviembre
MANDARINAS,16.67393,24.12184,145,362,,,SUPERMERCADO,2019 ,Noviembre
LIMONES,4.17295,7.19898,173,2347,,,SUPERMERCADO,2019 ,Noviembre
PLATANOS,30.01279,51.24512,171,6087,,,SUPERMERCADO,2019 ,Noviembre
MANZANAS,17.14800,25.91129,151,4149,,,SUPERMERCADO,2019 ,Noviembre
PERAS,9.92507,14.77749,149,323,,,SUPERMERCADO,2019 ,Noviembre
MELOCOTONES,58058,1.18984,205,251,,,SUPERMERCADO,2019 ,Noviembre
NECTARINAS,37446,53389,143,119,,,SUPERMERCADO,2019 ,Noviembre
ALBARICOQUES,8102,10762,133,051,,,SUPERMERCADO,2019 ,Noviembre
FRESAS/FRESON,42989,1.69191,394,228,,,SUPERMERCADO,2019 ,Noviembre
MELON,4.97724,7.24643,146,677,,,SUPERMERCADO,2019 ,Noviembre
SANDIA,28467,46620,164,096,,,SUPERMERCADO,2019 ,Noviembre
CIRUELAS,87960,1.40946,16,555,,,SUPERMERCADO,2019 ,Noviembre
CEREZAS,1181,1758,149,01,,,SUPERMERCADO,2019 ,Noviembre
UVAS,5.18338,14.65093,283,1979,,,SUPERMERCADO,2019 ,Noviembre
KIWI,5.17372,18.40917,356,2107,,,SUPERMERCADO,2019 ,Noviembre
AGUACATE,2.64469,11.00366,416,1829,,,SUPERMERCADO,2019 ,Noviembre
PIÑA,4.05214,6.39934,158,1131,,,SUPERMERCADO,2019 ,Noviembre
OTRAS FRUTAS FRESCAS,14.38135,32.90482,229,3794,,,SUPERMERCADO,2019 ,Noviembre
POMELO,38619,73927,191,168,,,SUPERMERCADO,2019 ,Noviembre
CHIRIMOYA,412,996,242,002,,,SUPERMERCADO,2019 ,Noviembre
MANGO,1.87418,4.64774,248,775,,,SUPERMERCADO,2019 ,Noviembre
FRUTAS IV GAMA,6.82591,13.84786,203,1838,,,SUPERMERCADO,2019 ,Noviembre
