Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,146.28538,250.12162,171,8333,,,SUPERMERCADO,2020 ,Enero
NARANJAS,32.62199,31.61676,097,3182,,,SUPERMERCADO,2020 ,Enero
MANDARINAS,20.23568,31.87462,158,3876,,,SUPERMERCADO,2020 ,Enero
LIMONES,3.41588,5.75038,168,1901,,,SUPERMERCADO,2020 ,Enero
PLATANOS,31.01197,50.28628,162,6282,,,SUPERMERCADO,2020 ,Enero
MANZANAS,20.01957,29.89175,149,4562,,,SUPERMERCADO,2020 ,Enero
PERAS,9.34615,13.80307,148,2992,,,SUPERMERCADO,2020 ,Enero
MELOCOTONES,14318,22144,155,024,,,SUPERMERCADO,2020 ,Enero
NECTARINAS,23412,35248,151,094,,,SUPERMERCADO,2020 ,Enero
ALBARICOQUES,6917,10103,146,035,,,SUPERMERCADO,2020 ,Enero
FRESAS/FRESON,3.15324,14.36096,455,1727,,,SUPERMERCADO,2020 ,Enero
MELON,3.00172,5.09515,17,481,,,SUPERMERCADO,2020 ,Enero
SANDIA,330,743,225,001,,,SUPERMERCADO,2020 ,Enero
CIRUELAS,25525,44991,176,153,,,SUPERMERCADO,2020 ,Enero
CEREZAS,4939,21668,439,045,,,SUPERMERCADO,2020 ,Enero
UVAS,2.71841,9.84385,362,1419,,,SUPERMERCADO,2020 ,Enero
KIWI,5.51073,16.63058,302,2455,,,SUPERMERCADO,2020 ,Enero
AGUACATE,3.15149,11.94814,379,1958,,,SUPERMERCADO,2020 ,Enero
PIÑA,4.66186,7.81485,168,1316,,,SUPERMERCADO,2020 ,Enero
OTRAS FRUTAS FRESCAS,6.68228,19.85626,297,2652,,,SUPERMERCADO,2020 ,Enero
POMELO,52654,94524,18,19,,,SUPERMERCADO,2020 ,Enero
CHIRIMOYA,000,000,0,0,,,SUPERMERCADO,2020 ,Enero
MANGO,1.37953,3.71331,269,723,,,SUPERMERCADO,2020 ,Enero
FRUTAS IV GAMA,5.84597,12.15504,208,1634,,,SUPERMERCADO,2020 ,Enero
