Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,182.61477,281.61289,154,8366,,,SUPERMERCADO,2019 ,Junio
NARANJAS,25.13869,21.98560,087,2472,,,SUPERMERCADO,2019 ,Junio
MANDARINAS,2.47836,2.98244,12,752,,,SUPERMERCADO,2019 ,Junio
LIMONES,3.88040,6.62644,171,1932,,,SUPERMERCADO,2019 ,Junio
PLATANOS,25.44339,38.73145,152,583,,,SUPERMERCADO,2019 ,Junio
MANZANAS,14.16062,20.92488,148,3645,,,SUPERMERCADO,2019 ,Junio
PERAS,5.86077,8.96852,153,2239,,,SUPERMERCADO,2019 ,Junio
MELOCOTONES,4.36780,8.80689,202,1912,,,SUPERMERCADO,2019 ,Junio
NECTARINAS,4.40921,8.87239,201,1738,,,SUPERMERCADO,2019 ,Junio
ALBARICOQUES,4.08606,8.60411,211,2015,,,SUPERMERCADO,2019 ,Junio
FRESAS/FRESON,1.81880,5.11957,281,1215,,,SUPERMERCADO,2019 ,Junio
MELON,21.01113,26.40884,126,315,,,SUPERMERCADO,2019 ,Junio
SANDIA,43.04313,36.26052,084,387,,,SUPERMERCADO,2019 ,Junio
CIRUELAS,81485,1.82122,224,654,,,SUPERMERCADO,2019 ,Junio
CEREZAS,7.53535,30.99643,411,2939,,,SUPERMERCADO,2019 ,Junio
UVAS,1.02380,3.75426,367,571,,,SUPERMERCADO,2019 ,Junio
KIWI,4.12089,14.31065,347,1866,,,SUPERMERCADO,2019 ,Junio
AGUACATE,2.73904,10.46675,382,1829,,,SUPERMERCADO,2019 ,Junio
PIÑA,3.50931,5.56925,159,989,,,SUPERMERCADO,2019 ,Junio
OTRAS FRUTAS FRESCAS,7.17316,20.40267,284,301,,,SUPERMERCADO,2019 ,Junio
POMELO,90661,1.73604,191,224,,,SUPERMERCADO,2019 ,Junio
CHIRIMOYA,000,000,0,0,,,SUPERMERCADO,2019 ,Junio
MANGO,83186,2.24986,27,532,,,SUPERMERCADO,2019 ,Junio
FRUTAS IV GAMA,9.69187,16.65905,172,1943,,,SUPERMERCADO,2019 ,Junio
