Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,195.34340,249.68762,128,8073,,,SUPERMERCADO,2019 ,Agosto
NARANJAS,16.46599,16.68959,101,1698,,,SUPERMERCADO,2019 ,Agosto
MANDARINAS,64137,1.38505,216,271,,,SUPERMERCADO,2019 ,Agosto
LIMONES,4.31281,8.46030,196,2194,,,SUPERMERCADO,2019 ,Agosto
PLATANOS,22.29524,32.63782,146,5178,,,SUPERMERCADO,2019 ,Agosto
MANZANAS,9.96067,15.32507,154,2965,,,SUPERMERCADO,2019 ,Agosto
PERAS,4.30144,7.07717,165,1905,,,SUPERMERCADO,2019 ,Agosto
MELOCOTONES,11.56413,18.32964,159,3232,,,SUPERMERCADO,2019 ,Agosto
NECTARINAS,9.06763,12.38115,137,2765,,,SUPERMERCADO,2019 ,Agosto
ALBARICOQUES,94402,2.00654,213,51,,,SUPERMERCADO,2019 ,Agosto
FRESAS/FRESON,65918,2.82738,429,466,,,SUPERMERCADO,2019 ,Agosto
MELON,46.63471,35.50031,076,4304,,,SUPERMERCADO,2019 ,Agosto
SANDIA,43.17816,29.70071,069,371,,,SUPERMERCADO,2019 ,Agosto
CIRUELAS,3.85612,7.57766,197,187,,,SUPERMERCADO,2019 ,Agosto
CEREZAS,30552,1.45001,475,223,,,SUPERMERCADO,2019 ,Agosto
UVAS,2.37840,6.48841,273,1144,,,SUPERMERCADO,2019 ,Agosto
KIWI,4.10536,14.71653,358,1839,,,SUPERMERCADO,2019 ,Agosto
AGUACATE,2.43685,11.40693,468,163,,,SUPERMERCADO,2019 ,Agosto
PIÑA,2.81261,4.36140,155,8,,,SUPERMERCADO,2019 ,Agosto
OTRAS FRUTAS FRESCAS,9.42320,21.36595,227,3066,,,SUPERMERCADO,2019 ,Agosto
POMELO,68644,1.31134,191,181,,,SUPERMERCADO,2019 ,Agosto
CHIRIMOYA,000,000,0,0,,,SUPERMERCADO,2019 ,Agosto
MANGO,85039,2.38075,28,466,,,SUPERMERCADO,2019 ,Agosto
FRUTAS IV GAMA,10.14566,14.14949,139,2001,,,SUPERMERCADO,2019 ,Agosto
