Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,143.75290,260.77285,181,8459,,,SUPERMERCADO,2020 ,Febrero
NARANJAS,31.66562,31.82219,1,3177,,,SUPERMERCADO,2020 ,Febrero
MANDARINAS,16.20614,30.07361,186,3693,,,SUPERMERCADO,2020 ,Febrero
LIMONES,3.24476,5.60564,173,1712,,,SUPERMERCADO,2020 ,Febrero
PLATANOS,31.93192,49.99105,157,6242,,,SUPERMERCADO,2020 ,Febrero
MANZANAS,19.61996,30.35889,155,4537,,,SUPERMERCADO,2020 ,Febrero
PERAS,8.99446,13.92233,155,2873,,,SUPERMERCADO,2020 ,Febrero
MELOCOTONES,3287,5180,158,018,,,SUPERMERCADO,2020 ,Febrero
NECTARINAS,18021,34537,192,083,,,SUPERMERCADO,2020 ,Febrero
ALBARICOQUES,6601,11463,174,035,,,SUPERMERCADO,2020 ,Febrero
FRESAS/FRESON,9.61712,35.87795,373,3772,,,SUPERMERCADO,2020 ,Febrero
MELON,2.80320,4.53039,162,526,,,SUPERMERCADO,2020 ,Febrero
SANDIA,25556,34862,136,073,,,SUPERMERCADO,2020 ,Febrero
CIRUELAS,47317,1.58836,336,354,,,SUPERMERCADO,2020 ,Febrero
CEREZAS,3403,11201,329,013,,,SUPERMERCADO,2020 ,Febrero
UVAS,1.81143,7.93833,438,866,,,SUPERMERCADO,2020 ,Febrero
KIWI,4.95412,14.30498,289,2206,,,SUPERMERCADO,2020 ,Febrero
AGUACATE,3.13728,11.86949,378,1967,,,SUPERMERCADO,2020 ,Febrero
PIÑA,4.18440,6.72019,161,1194,,,SUPERMERCADO,2020 ,Febrero
OTRAS FRUTAS FRESCAS,4.54063,15.19703,335,2062,,,SUPERMERCADO,2020 ,Febrero
POMELO,57654,1.04963,182,209,,,SUPERMERCADO,2020 ,Febrero
CHIRIMOYA,000,000,0,0,,,SUPERMERCADO,2020 ,Febrero
MANGO,1.88520,4.47125,237,911,,,SUPERMERCADO,2020 ,Febrero
FRUTAS IV GAMA,6.95309,14.26380,205,1796,,,SUPERMERCADO,2020 ,Febrero
