Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,132.71804,191.75985,144,7988,,,SUPERMERCADO,2015 ,Marzo
NARANJAS,37.35980,29.64982,079,3241,,,SUPERMERCADO,2015 ,Marzo
MANDARINAS,8.61480,13.98891,162,222,,,SUPERMERCADO,2015 ,Marzo
LIMONES,3.27283,4.13151,126,1652,,,SUPERMERCADO,2015 ,Marzo
PLATANOS,26.24182,37.45845,143,5814,,,SUPERMERCADO,2015 ,Marzo
MANZANAS,19.72380,24.49603,124,418,,,SUPERMERCADO,2015 ,Marzo
PERAS,8.88846,11.73371,132,2681,,,SUPERMERCADO,2015 ,Marzo
MELOCOTONES,7441,14738,198,033,,,SUPERMERCADO,2015 ,Marzo
NECTARINAS,21219,37627,177,088,,,SUPERMERCADO,2015 ,Marzo
ALBARICOQUES,3318,5118,154,021,,,SUPERMERCADO,2015 ,Marzo
FRESAS/FRESON,12.52561,35.29411,282,4291,,,SUPERMERCADO,2015 ,Marzo
MELON,1.78325,2.81372,158,382,,,SUPERMERCADO,2015 ,Marzo
SANDIA,40339,59623,148,114,,,SUPERMERCADO,2015 ,Marzo
CIRUELAS,40216,1.20153,299,268,,,SUPERMERCADO,2015 ,Marzo
CEREZAS,5127,14185,277,032,,,SUPERMERCADO,2015 ,Marzo
UVAS,80888,2.58966,32,433,,,SUPERMERCADO,2015 ,Marzo
KIWI,5.22833,12.15195,232,2028,,,SUPERMERCADO,2015 ,Marzo
AGUACATE,1.25564,3.99576,318,809,,,SUPERMERCADO,2015 ,Marzo
PIÑA,3.03004,4.24074,14,871,,,SUPERMERCADO,2015 ,Marzo
OTRAS FRUTAS FRESCAS,2.80817,6.70105,239,1048,,,SUPERMERCADO,2015 ,Marzo
FRUTAS IV GAMA,1.83387,4.24067,231,663,,,SUPERMERCADO,2015 ,Marzo
