Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,151.19176,213.33789,141,8081,,,SUPERMERCADO,2015 ,Mayo
NARANJAS,31.65663,27.62685,087,2902,,,SUPERMERCADO,2015 ,Mayo
MANDARINAS,5.00379,6.87278,137,1411,,,SUPERMERCADO,2015 ,Mayo
LIMONES,3.56736,5.49574,154,1796,,,SUPERMERCADO,2015 ,Mayo
PLATANOS,26.77807,35.86259,134,5765,,,SUPERMERCADO,2015 ,Mayo
MANZANAS,20.23798,24.39416,121,4212,,,SUPERMERCADO,2015 ,Mayo
PERAS,7.87273,11.72628,149,2435,,,SUPERMERCADO,2015 ,Mayo
MELOCOTONES,1.39516,3.22291,231,727,,,SUPERMERCADO,2015 ,Mayo
NECTARINAS,2.31207,4.59942,199,1159,,,SUPERMERCADO,2015 ,Mayo
ALBARICOQUES,1.90135,4.68796,247,1168,,,SUPERMERCADO,2015 ,Mayo
FRESAS/FRESON,8.23420,17.79235,216,3168,,,SUPERMERCADO,2015 ,Mayo
MELON,6.82744,10.01570,147,1548,,,SUPERMERCADO,2015 ,Mayo
SANDIA,17.88501,19.17959,107,2363,,,SUPERMERCADO,2015 ,Mayo
CIRUELAS,24555,65289,266,221,,,SUPERMERCADO,2015 ,Mayo
CEREZAS,1.57496,6.64859,422,1071,,,SUPERMERCADO,2015 ,Mayo
UVAS,78515,2.35473,3,379,,,SUPERMERCADO,2015 ,Mayo
KIWI,4.78310,12.09173,253,1913,,,SUPERMERCADO,2015 ,Mayo
AGUACATE,1.22933,4.15466,338,903,,,SUPERMERCADO,2015 ,Mayo
PIÑA,4.05437,5.41782,134,1028,,,SUPERMERCADO,2015 ,Mayo
OTRAS FRUTAS FRESCAS,4.84752,10.54113,217,1776,,,SUPERMERCADO,2015 ,Mayo
FRUTAS IV GAMA,3.26472,5.76592,177,789,,,SUPERMERCADO,2015 ,Mayo
