Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,131.05010,174.69416,133,7866,,,SUPERMERCADO,2013 ,Enero
NARANJAS,34.65172,28.97179,084,3336,,,SUPERMERCADO,2013 ,Enero
MANDARINAS,20.64429,25.72359,125,3629,,,SUPERMERCADO,2013 ,Enero
LIMONES,3.44490,4.63808,135,1944,,,SUPERMERCADO,2013 ,Enero
PLATANOS,22.76485,33.04469,145,549,,,SUPERMERCADO,2013 ,Enero
MANZANAS,17.49044,23.84364,136,4222,,,SUPERMERCADO,2013 ,Enero
PERAS,9.12836,11.94734,131,2788,,,SUPERMERCADO,2013 ,Enero
MELOCOTONES,9045,14619,162,049,,,SUPERMERCADO,2013 ,Enero
ALBARICOQUES,4271,8021,188,035,,,SUPERMERCADO,2013 ,Enero
FRESAS/FRESON,1.26435,5.40173,427,1074,,,SUPERMERCADO,2013 ,Enero
MELON,1.91751,3.12482,163,364,,,SUPERMERCADO,2013 ,Enero
SANDIA,12756,19758,155,046,,,SUPERMERCADO,2013 ,Enero
CIRUELAS,26738,50430,189,21,,,SUPERMERCADO,2013 ,Enero
CEREZAS,21519,66122,307,111,,,SUPERMERCADO,2013 ,Enero
UVAS,1.64037,4.02033,245,914,,,SUPERMERCADO,2013 ,Enero
KIWI,5.91022,11.71920,198,2269,,,SUPERMERCADO,2013 ,Enero
AGUACATE,1.15256,2.94972,256,743,,,SUPERMERCADO,2013 ,Enero
PIÑA,4.01830,6.01589,15,1232,,,SUPERMERCADO,2013 ,Enero
OTRAS FRUTAS FRESCAS,6.27894,11.70383,186,2114,,,SUPERMERCADO,2013 ,Enero
FRUTAS IV GAMA,3.34390,5.02776,15,976,,,SUPERMERCADO,2013 ,Enero
FRUTAS ECOLOGICAS,6.24105,8.64672,139,91,,,SUPERMERCADO,2013 ,Enero
