Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,118.94482,162.94711,137,7829,,,SUPERMERCADO,2013 ,Diciembre
NARANJAS,25.50172,20.83059,082,3008,,,SUPERMERCADO,2013 ,Diciembre
MANDARINAS,17.70509,19.88621,112,3427,,,SUPERMERCADO,2013 ,Diciembre
LIMONES,4.19135,6.11484,146,2433,,,SUPERMERCADO,2013 ,Diciembre
PLATANOS,20.05150,30.33253,151,5071,,,SUPERMERCADO,2013 ,Diciembre
MANZANAS,12.48005,17.81510,143,3532,,,SUPERMERCADO,2013 ,Diciembre
PERAS,7.44894,10.37779,139,2534,,,SUPERMERCADO,2013 ,Diciembre
MELOCOTONES,7480,11826,158,047,,,SUPERMERCADO,2013 ,Diciembre
ALBARICOQUES,6087,11606,191,039,,,SUPERMERCADO,2013 ,Diciembre
FRESAS/FRESON,15803,67277,426,137,,,SUPERMERCADO,2013 ,Diciembre
MELON,2.57528,3.57340,139,571,,,SUPERMERCADO,2013 ,Diciembre
SANDIA,15601,23039,148,047,,,SUPERMERCADO,2013 ,Diciembre
CIRUELAS,24335,52028,214,187,,,SUPERMERCADO,2013 ,Diciembre
CEREZAS,27627,68238,247,124,,,SUPERMERCADO,2013 ,Diciembre
UVAS,5.41443,11.16412,206,2514,,,SUPERMERCADO,2013 ,Diciembre
KIWI,4.74420,10.71423,226,1901,,,SUPERMERCADO,2013 ,Diciembre
AGUACATE,1.39153,3.64063,262,983,,,SUPERMERCADO,2013 ,Diciembre
PIÑA,7.70786,8.95938,116,1899,,,SUPERMERCADO,2013 ,Diciembre
OTRAS FRUTAS FRESCAS,8.76355,17.19815,196,2832,,,SUPERMERCADO,2013 ,Diciembre
FRUTAS IV GAMA,2.93399,4.82810,165,918,,,SUPERMERCADO,2013 ,Diciembre
FRUTAS ECOLOGICAS,4.86240,7.29644,15,1082,,,SUPERMERCADO,2013 ,Diciembre
