Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,177.78458,282.67105,159,8423,,,SUPERMERCADO,2018 ,Junio
NARANJAS,25.82454,26.00736,101,2645,,,SUPERMERCADO,2018 ,Junio
MANDARINAS,2.08507,2.87302,138,655,,,SUPERMERCADO,2018 ,Junio
LIMONES,4.34570,9.07981,209,205,,,SUPERMERCADO,2018 ,Junio
PLATANOS,25.27675,40.60597,161,5746,,,SUPERMERCADO,2018 ,Junio
MANZANAS,13.19709,23.67912,179,3513,,,SUPERMERCADO,2018 ,Junio
PERAS,6.03338,9.64294,16,2222,,,SUPERMERCADO,2018 ,Junio
MELOCOTONES,5.26016,10.58741,201,2226,,,SUPERMERCADO,2018 ,Junio
NECTARINAS,4.10764,8.17358,199,1654,,,SUPERMERCADO,2018 ,Junio
ALBARICOQUES,4.44928,9.51491,214,2176,,,SUPERMERCADO,2018 ,Junio
FRESAS/FRESON,2.42109,6.36665,263,1583,,,SUPERMERCADO,2018 ,Junio
MELON,22.13499,23.68060,107,3265,,,SUPERMERCADO,2018 ,Junio
SANDIA,35.37572,31.45162,089,3405,,,SUPERMERCADO,2018 ,Junio
CIRUELAS,73853,1.83035,248,565,,,SUPERMERCADO,2018 ,Junio
CEREZAS,7.20695,25.66358,356,296,,,SUPERMERCADO,2018 ,Junio
UVAS,93374,3.52720,378,591,,,SUPERMERCADO,2018 ,Junio
KIWI,4.56434,14.99754,329,1847,,,SUPERMERCADO,2018 ,Junio
AGUACATE,2.31455,8.73861,378,1674,,,SUPERMERCADO,2018 ,Junio
PIÑA,4.42085,5.71170,129,1201,,,SUPERMERCADO,2018 ,Junio
OTRAS FRUTAS FRESCAS,7.09422,20.53908,29,2931,,,SUPERMERCADO,2018 ,Junio
POMELO,66556,1.18094,177,202,,,SUPERMERCADO,2018 ,Junio
CHIRIMOYA,000,000,0,0,,,SUPERMERCADO,2018 ,Junio
FRUTAS IV GAMA,8.97271,15.40277,172,2024,,,SUPERMERCADO,2018 ,Junio
