Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,173.00345,269.65836,156,8576,,,SUPERMERCADO,2019 ,Mayo
NARANJAS,33.49136,29.57771,088,3097,,,SUPERMERCADO,2019 ,Mayo
MANDARINAS,6.60094,8.72225,132,1767,,,SUPERMERCADO,2019 ,Mayo
LIMONES,3.66111,6.00615,164,1886,,,SUPERMERCADO,2019 ,Mayo
PLATANOS,32.98037,48.46501,147,6443,,,SUPERMERCADO,2019 ,Mayo
MANZANAS,19.72809,28.82047,146,4355,,,SUPERMERCADO,2019 ,Mayo
PERAS,8.08725,12.24563,151,2782,,,SUPERMERCADO,2019 ,Mayo
MELOCOTONES,1.05198,2.46420,234,629,,,SUPERMERCADO,2019 ,Mayo
NECTARINAS,1.79978,3.53486,196,866,,,SUPERMERCADO,2019 ,Mayo
ALBARICOQUES,2.12102,5.12031,241,1383,,,SUPERMERCADO,2019 ,Mayo
FRESAS/FRESON,12.64502,28.61327,226,4235,,,SUPERMERCADO,2019 ,Mayo
MELON,8.47663,12.79499,151,1727,,,SUPERMERCADO,2019 ,Mayo
SANDIA,20.92750,21.18725,101,2703,,,SUPERMERCADO,2019 ,Mayo
CIRUELAS,46878,1.33061,284,377,,,SUPERMERCADO,2019 ,Mayo
CEREZAS,1.14222,4.97257,435,855,,,SUPERMERCADO,2019 ,Mayo
UVAS,1.65616,6.54027,395,753,,,SUPERMERCADO,2019 ,Mayo
KIWI,5.04002,14.54581,289,2251,,,SUPERMERCADO,2019 ,Mayo
AGUACATE,3.11105,11.18394,359,1932,,,SUPERMERCADO,2019 ,Mayo
PIÑA,5.36123,8.09457,151,1435,,,SUPERMERCADO,2019 ,Mayo
OTRAS FRUTAS FRESCAS,4.65294,15.43849,332,2295,,,SUPERMERCADO,2019 ,Mayo
POMELO,53416,81244,152,187,,,SUPERMERCADO,2019 ,Mayo
CHIRIMOYA,290,1412,487,003,,,SUPERMERCADO,2019 ,Mayo
MANGO,1.14279,2.74959,241,567,,,SUPERMERCADO,2019 ,Mayo
FRUTAS IV GAMA,9.91626,17.78804,179,2211,,,SUPERMERCADO,2019 ,Mayo
