Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,211.16728,285.23474,135,8395,,,SUPERMERCADO,2019 ,Julio
NARANJAS,18.26360,17.06091,093,2037,,,SUPERMERCADO,2019 ,Julio
MANDARINAS,51745,76218,147,192,,,SUPERMERCADO,2019 ,Julio
LIMONES,4.43064,7.57651,171,2179,,,SUPERMERCADO,2019 ,Julio
PLATANOS,22.89516,34.11244,149,5335,,,SUPERMERCADO,2019 ,Julio
MANZANAS,11.63334,17.82063,153,3211,,,SUPERMERCADO,2019 ,Julio
PERAS,3.90588,6.12983,157,1701,,,SUPERMERCADO,2019 ,Julio
MELOCOTONES,9.32041,15.61957,168,2939,,,SUPERMERCADO,2019 ,Julio
NECTARINAS,7.75975,11.30962,146,2556,,,SUPERMERCADO,2019 ,Julio
ALBARICOQUES,2.40788,5.21841,217,1252,,,SUPERMERCADO,2019 ,Julio
FRESAS/FRESON,57667,2.56668,445,38,,,SUPERMERCADO,2019 ,Julio
MELON,43.05016,39.55650,092,4684,,,SUPERMERCADO,2019 ,Julio
SANDIA,57.10984,41.68168,073,4331,,,SUPERMERCADO,2019 ,Julio
CIRUELAS,2.49233,5.25698,211,1461,,,SUPERMERCADO,2019 ,Julio
CEREZAS,6.35894,25.44962,4,2618,,,SUPERMERCADO,2019 ,Julio
UVAS,1.24067,3.75861,303,725,,,SUPERMERCADO,2019 ,Julio
KIWI,3.99230,13.84027,347,17,,,SUPERMERCADO,2019 ,Julio
AGUACATE,2.72736,10.92656,401,1719,,,SUPERMERCADO,2019 ,Julio
PIÑA,3.69226,5.70818,155,1076,,,SUPERMERCADO,2019 ,Julio
OTRAS FRUTAS FRESCAS,8.79264,20.87956,237,3194,,,SUPERMERCADO,2019 ,Julio
POMELO,79694,1.33952,168,254,,,SUPERMERCADO,2019 ,Julio
CHIRIMOYA,000,000,0,0,,,SUPERMERCADO,2019 ,Julio
MANGO,85333,2.36240,277,433,,,SUPERMERCADO,2019 ,Julio
FRUTAS IV GAMA,11.48246,16.12117,14,2015,,,SUPERMERCADO,2019 ,Julio
