Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,130.63601,195.93902,15,804,,,SUPERMERCADO,2017 ,Diciembre
NARANJAS,30.51744,28.00075,092,312,,,SUPERMERCADO,2017 ,Diciembre
MANDARINAS,17.65675,22.34854,127,3365,,,SUPERMERCADO,2017 ,Diciembre
LIMONES,4.50207,7.18799,16,2406,,,SUPERMERCADO,2017 ,Diciembre
PLATANOS,24.53059,36.53863,149,5611,,,SUPERMERCADO,2017 ,Diciembre
MANZANAS,12.66088,18.55644,147,325,,,SUPERMERCADO,2017 ,Diciembre
PERAS,7.63489,11.08273,145,2488,,,SUPERMERCADO,2017 ,Diciembre
MELOCOTONES,18321,28604,156,054,,,SUPERMERCADO,2017 ,Diciembre
NECTARINAS,27080,43199,16,062,,,SUPERMERCADO,2017 ,Diciembre
ALBARICOQUES,6979,10974,157,049,,,SUPERMERCADO,2017 ,Diciembre
FRESAS/FRESON,60751,2.83941,467,453,,,SUPERMERCADO,2017 ,Diciembre
MELON,2.89309,4.09662,142,396,,,SUPERMERCADO,2017 ,Diciembre
SANDIA,4739,6566,139,02,,,SUPERMERCADO,2017 ,Diciembre
CIRUELAS,10828,20429,189,082,,,SUPERMERCADO,2017 ,Diciembre
CEREZAS,7856,36835,469,065,,,SUPERMERCADO,2017 ,Diciembre
UVAS,3.86151,11.62434,301,2071,,,SUPERMERCADO,2017 ,Diciembre
KIWI,4.25429,12.45322,293,1873,,,SUPERMERCADO,2017 ,Diciembre
AGUACATE,2.06067,7.35874,357,1446,,,SUPERMERCADO,2017 ,Diciembre
PIÑA,9.20772,10.71910,116,1999,,,SUPERMERCADO,2017 ,Diciembre
OTRAS FRUTAS FRESCAS,9.49058,21.66645,228,2838,,,SUPERMERCADO,2017 ,Diciembre
POMELO,58562,1.12790,193,164,,,SUPERMERCADO,2017 ,Diciembre
CHIRIMOYA,456,525,115,002,,,SUPERMERCADO,2017 ,Diciembre
FRUTAS IV GAMA,2.53238,5.96060,235,1062,,,SUPERMERCADO,2017 ,Diciembre
