Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
T.FRUTAS FRESCAS,129.34300,179.55802,139,7871,,,SUPERMERCADO,2015 ,Diciembre
NARANJAS,29.72108,25.24594,085,2935,,,SUPERMERCADO,2015 ,Diciembre
MANDARINAS,17.83160,21.17657,119,3184,,,SUPERMERCADO,2015 ,Diciembre
LIMONES,4.09979,7.11667,174,2385,,,SUPERMERCADO,2015 ,Diciembre
PLATANOS,22.45054,33.76605,15,5341,,,SUPERMERCADO,2015 ,Diciembre
MANZANAS,15.13396,19.27019,127,3597,,,SUPERMERCADO,2015 ,Diciembre
PERAS,7.49827,10.01182,134,2315,,,SUPERMERCADO,2015 ,Diciembre
MELOCOTONES,13943,24917,179,048,,,SUPERMERCADO,2015 ,Diciembre
NECTARINAS,22868,29301,128,073,,,SUPERMERCADO,2015 ,Diciembre
ALBARICOQUES,6583,9187,14,023,,,SUPERMERCADO,2015 ,Diciembre
FRESAS/FRESON,49512,2.36573,478,412,,,SUPERMERCADO,2015 ,Diciembre
MELON,2.31014,3.35442,145,443,,,SUPERMERCADO,2015 ,Diciembre
SANDIA,6955,9208,132,033,,,SUPERMERCADO,2015 ,Diciembre
CIRUELAS,17956,33708,188,088,,,SUPERMERCADO,2015 ,Diciembre
CEREZAS,2939,21857,744,03,,,SUPERMERCADO,2015 ,Diciembre
UVAS,5.41169,12.07902,223,2505,,,SUPERMERCADO,2015 ,Diciembre
KIWI,4.75470,11.24539,237,189,,,SUPERMERCADO,2015 ,Diciembre
AGUACATE,1.37969,4.69472,34,1007,,,SUPERMERCADO,2015 ,Diciembre
PIÑA,8.70991,10.25094,118,20,,,SUPERMERCADO,2015 ,Diciembre
OTRAS FRUTAS FRESCAS,8.83404,17.69878,2,2585,,,SUPERMERCADO,2015 ,Diciembre
FRUTAS IV GAMA,1.79392,3.36499,188,66,,,SUPERMERCADO,2015 ,Diciembre
