Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,2.78974,3.13307,112,269,,,INTERNET,2020 ,Junio
PATATAS FRESCAS,1.81886,1.84474,101,169,,,INTERNET,2020 ,Junio
PATATAS CONGELADAS,11854,29445,248,034,,,INTERNET,2020 ,Junio
PATATAS PROCESADAS,17047,99388,583,128,,,INTERNET,2020 ,Junio
PATATAS FRITAS,10020,86010,858,108,,,INTERNET,2020 ,Junio
T.HORTALIZAS FRESCAS,3.20240,7.11898,222,455,,,INTERNET,2020 ,Junio
TOMATES,78253,1.58377,202,232,,,INTERNET,2020 ,Junio
CEBOLLAS,39030,52884,135,155,,,INTERNET,2020 ,Junio
AJOS,3409,17956,527,061,,,INTERNET,2020 ,Junio
COLES,8016,19241,24,025,,,INTERNET,2020 ,Junio
PEPINOS,11011,18261,166,066,,,INTERNET,2020 ,Junio
JUDIAS VERDES,6121,22072,361,064,,,INTERNET,2020 ,Junio
PIMIENTOS,26203,55854,213,157,,,INTERNET,2020 ,Junio
CHAMPIÑONES+O.SETAS,8163,34929,428,087,,,INTERNET,2020 ,Junio
LECHUGA/ESC./ENDIVIA,26141,84677,324,184,,,INTERNET,2020 ,Junio
ESPARRAGOS,3055,6427,21,014,,,INTERNET,2020 ,Junio
VERDURAS DE HOJA,6690,23315,348,048,,,INTERNET,2020 ,Junio
BERENJENAS,15208,26011,171,068,,,INTERNET,2020 ,Junio
ZANAHORIAS,23453,22301,095,116,,,INTERNET,2020 ,Junio
CALABACINES,24335,41055,169,106,,,INTERNET,2020 ,Junio
OTR.HORTALIZAS/VERD.,41151,1.28536,312,165,,,INTERNET,2020 ,Junio
BROCOLI,5119,11599,227,024,,,INTERNET,2020 ,Junio
ALCACHOFAS,1512,4275,283,011,,,INTERNET,2020 ,Junio
APIO,4758,8049,169,025,,,INTERNET,2020 ,Junio
COLIFLOR,949,2036,214,003,,,INTERNET,2020 ,Junio
VERD./HORT. IV GAMA,38610,1.26658,328,166,,,INTERNET,2020 ,Junio
PUERRO,4026,15808,393,042,,,INTERNET,2020 ,Junio
