Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,58115,55672,096,093,,,INTERNET,2015 ,Febrero
PATATAS FRESCAS,33391,24432,073,045,,,INTERNET,2015 ,Febrero
PATATAS CONGELADAS,2750,3638,132,009,,,INTERNET,2015 ,Febrero
PATATAS PROCESADAS,4395,27602,628,057,,,INTERNET,2015 ,Febrero
T.HORTALIZAS FRESCAS,60808,1.35452,223,147,,,INTERNET,2015 ,Febrero
TOMATES,12090,22731,188,063,,,INTERNET,2015 ,Febrero
CEBOLLAS,9085,9831,108,034,,,INTERNET,2015 ,Febrero
AJOS,843,4971,59,013,,,INTERNET,2015 ,Febrero
COLES,1390,3214,231,008,,,INTERNET,2015 ,Febrero
PEPINOS,513,909,177,004,,,INTERNET,2015 ,Febrero
JUDIAS VERDES,1280,4120,322,012,,,INTERNET,2015 ,Febrero
PIMIENTOS,3760,8456,225,025,,,INTERNET,2015 ,Febrero
CHAMPIÑONES+O.SETAS,1799,5927,329,021,,,INTERNET,2015 ,Febrero
LECHUGA/ESC./ENDIVIA,3571,17702,496,035,,,INTERNET,2015 ,Febrero
ESPARRAGOS,1821,2793,153,006,,,INTERNET,2015 ,Febrero
VERDURAS DE HOJA,344,1042,303,003,,,INTERNET,2015 ,Febrero
BERENJENAS,1766,4451,252,012,,,INTERNET,2015 ,Febrero
ZANAHORIAS,3115,2508,081,02,,,INTERNET,2015 ,Febrero
CALABACINES,3664,10604,289,017,,,INTERNET,2015 ,Febrero
OTR.HORTALIZAS/VERD.,15767,36194,23,071,,,INTERNET,2015 ,Febrero
VERD./HORT. IV GAMA,5219,22732,436,045,,,INTERNET,2015 ,Febrero
VERD./HORT. ECOLOGIC,3152,4401,14,007,,,INTERNET,2015 ,Febrero
