Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,1.46399,1.18219,081,158,,,INTERNET,2018 ,Enero
PATATAS FRESCAS,1.01777,76841,075,109,,,INTERNET,2018 ,Enero
PATATAS CONGELADAS,5970,6934,116,016,,,INTERNET,2018 ,Enero
PATATAS PROCESADAS,7730,34444,446,068,,,INTERNET,2018 ,Enero
T.HORTALIZAS FRESCAS,1.42480,2.94948,207,279,,,INTERNET,2018 ,Enero
TOMATES,20778,43930,211,099,,,INTERNET,2018 ,Enero
CEBOLLAS,25673,24536,096,097,,,INTERNET,2018 ,Enero
AJOS,2162,10349,479,042,,,INTERNET,2018 ,Enero
COLES,8100,8901,11,03,,,INTERNET,2018 ,Enero
PEPINOS,2176,3117,143,01,,,INTERNET,2018 ,Enero
JUDIAS VERDES,3257,12415,381,034,,,INTERNET,2018 ,Enero
PIMIENTOS,11288,27650,245,088,,,INTERNET,2018 ,Enero
CHAMPIÑONES+O.SETAS,3936,19061,484,044,,,INTERNET,2018 ,Enero
LECHUGA/ESC./ENDIVIA,8373,27070,323,086,,,INTERNET,2018 ,Enero
ESPARRAGOS,1790,12190,681,017,,,INTERNET,2018 ,Enero
VERDURAS DE HOJA,2714,8998,331,023,,,INTERNET,2018 ,Enero
BERENJENAS,2031,4092,202,015,,,INTERNET,2018 ,Enero
ZANAHORIAS,14030,12094,086,063,,,INTERNET,2018 ,Enero
CALABACINES,8561,15294,179,052,,,INTERNET,2018 ,Enero
OTR.HORTALIZAS/VERD.,27611,65250,236,131,,,INTERNET,2018 ,Enero
BROCOLI,4696,8180,174,024,,,INTERNET,2018 ,Enero
ALCACHOFAS,1650,4483,272,005,,,INTERNET,2018 ,Enero
VERD./HORT. IV GAMA,20771,58553,282,121,,,INTERNET,2018 ,Enero
