Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,96279,81854,085,13,,,INTERNET,2015 ,Marzo
PATATAS FRESCAS,43459,25839,059,043,,,INTERNET,2015 ,Marzo
PATATAS CONGELADAS,7032,10293,146,011,,,INTERNET,2015 ,Marzo
PATATAS PROCESADAS,9158,45722,499,096,,,INTERNET,2015 ,Marzo
T.HORTALIZAS FRESCAS,62324,1.29086,207,187,,,INTERNET,2015 ,Marzo
TOMATES,13294,22721,171,078,,,INTERNET,2015 ,Marzo
CEBOLLAS,11357,8890,078,046,,,INTERNET,2015 ,Marzo
AJOS,850,4899,577,015,,,INTERNET,2015 ,Marzo
COLES,635,507,08,004,,,INTERNET,2015 ,Marzo
PEPINOS,092,177,193,004,,,INTERNET,2015 ,Marzo
JUDIAS VERDES,1897,5956,314,016,,,INTERNET,2015 ,Marzo
PIMIENTOS,3089,6121,198,031,,,INTERNET,2015 ,Marzo
CHAMPIÑONES+O.SETAS,1528,5916,387,022,,,INTERNET,2015 ,Marzo
LECHUGA/ESC./ENDIVIA,4873,21143,434,067,,,INTERNET,2015 ,Marzo
ESPARRAGOS,187,1079,578,003,,,INTERNET,2015 ,Marzo
VERDURAS DE HOJA,712,3515,494,006,,,INTERNET,2015 ,Marzo
BERENJENAS,127,110,087,0,,,INTERNET,2015 ,Marzo
ZANAHORIAS,6224,5601,09,037,,,INTERNET,2015 ,Marzo
CALABACINES,5877,12606,215,026,,,INTERNET,2015 ,Marzo
OTR.HORTALIZAS/VERD.,11583,29847,258,067,,,INTERNET,2015 ,Marzo
VERD./HORT. IV GAMA,5907,27362,463,061,,,INTERNET,2015 ,Marzo
