Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,94231,81675,087,125,,,INTERNET,2017 ,Enero
PATATAS FRESCAS,50915,40006,079,065,,,INTERNET,2017 ,Enero
PATATAS CONGELADAS,2742,2932,107,015,,,INTERNET,2017 ,Enero
PATATAS PROCESADAS,8115,38737,477,074,,,INTERNET,2017 ,Enero
T.HORTALIZAS FRESCAS,1.07744,2.15644,2,222,,,INTERNET,2017 ,Enero
TOMATES,17701,27442,155,095,,,INTERNET,2017 ,Enero
CEBOLLAS,21245,17396,082,061,,,INTERNET,2017 ,Enero
AJOS,1768,9736,551,027,,,INTERNET,2017 ,Enero
COLES,1123,1152,103,006,,,INTERNET,2017 ,Enero
PEPINOS,3023,4345,144,015,,,INTERNET,2017 ,Enero
JUDIAS VERDES,2978,8942,3,025,,,INTERNET,2017 ,Enero
PIMIENTOS,5771,13071,227,038,,,INTERNET,2017 ,Enero
CHAMPIÑONES+O.SETAS,3917,16829,43,039,,,INTERNET,2017 ,Enero
LECHUGA/ESC./ENDIVIA,4961,19448,392,057,,,INTERNET,2017 ,Enero
ESPARRAGOS,1208,6795,563,011,,,INTERNET,2017 ,Enero
VERDURAS DE HOJA,648,2116,327,011,,,INTERNET,2017 ,Enero
BERENJENAS,1344,3742,278,01,,,INTERNET,2017 ,Enero
ZANAHORIAS,8975,6771,075,053,,,INTERNET,2017 ,Enero
CALABACINES,8997,22743,253,041,,,INTERNET,2017 ,Enero
OTR.HORTALIZAS/VERD.,24086,55116,229,126,,,INTERNET,2017 ,Enero
BROCOLI,3937,6666,169,029,,,INTERNET,2017 ,Enero
ALCACHOFAS,2315,5493,237,016,,,INTERNET,2017 ,Enero
VERD./HORT. IV GAMA,15132,48689,322,097,,,INTERNET,2017 ,Enero
