Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,78093,72220,092,089,,,INTERNET,2014 ,Marzo
PATATAS FRESCAS,38683,33916,088,052,,,INTERNET,2014 ,Marzo
PATATAS CONGELADAS,2332,2272,097,007,,,INTERNET,2014 ,Marzo
PATATAS PROCESADAS,7416,36032,486,05,,,INTERNET,2014 ,Marzo
T.HORTALIZAS FRESCAS,56106,1.15059,205,141,,,INTERNET,2014 ,Marzo
TOMATES,7793,15972,205,052,,,INTERNET,2014 ,Marzo
CEBOLLAS,9766,11350,116,042,,,INTERNET,2014 ,Marzo
AJOS,570,2842,498,012,,,INTERNET,2014 ,Marzo
COLES,000,000,0,0,,,INTERNET,2014 ,Marzo
PEPINOS,1021,1276,125,01,,,INTERNET,2014 ,Marzo
JUDIAS VERDES,4422,15203,344,035,,,INTERNET,2014 ,Marzo
PIMIENTOS,3957,7542,191,03,,,INTERNET,2014 ,Marzo
CHAMPIÑONES+O.SETAS,2437,6753,277,025,,,INTERNET,2014 ,Marzo
LECHUGA/ESC./ENDIVIA,1340,4095,306,02,,,INTERNET,2014 ,Marzo
ESPARRAGOS,205,1641,799,003,,,INTERNET,2014 ,Marzo
VERDURAS DE HOJA,807,3003,372,013,,,INTERNET,2014 ,Marzo
BERENJENAS,312,793,254,005,,,INTERNET,2014 ,Marzo
ZANAHORIAS,2992,2676,089,023,,,INTERNET,2014 ,Marzo
CALABACINES,1606,1558,097,009,,,INTERNET,2014 ,Marzo
OTR.HORTALIZAS/VERD.,18879,40355,214,081,,,INTERNET,2014 ,Marzo
VERD./HORT. IV GAMA,7772,23748,306,048,,,INTERNET,2014 ,Marzo
VERD./HORT. ECOLOGIC,6624,14870,225,022,,,INTERNET,2014 ,Marzo
