Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,85788,73260,085,133,,,INTERNET,2017 ,Julio
PATATAS FRESCAS,48315,37571,078,068,,,INTERNET,2017 ,Julio
PATATAS CONGELADAS,2219,3214,145,014,,,INTERNET,2017 ,Julio
PATATAS PROCESADAS,7051,32475,461,069,,,INTERNET,2017 ,Julio
T.HORTALIZAS FRESCAS,72538,1.52168,21,19,,,INTERNET,2017 ,Julio
TOMATES,15139,27714,183,062,,,INTERNET,2017 ,Julio
CEBOLLAS,14685,15359,105,061,,,INTERNET,2017 ,Julio
AJOS,1022,5822,57,023,,,INTERNET,2017 ,Julio
COLES,502,655,131,002,,,INTERNET,2017 ,Julio
PEPINOS,1898,2082,11,018,,,INTERNET,2017 ,Julio
JUDIAS VERDES,1055,3285,312,008,,,INTERNET,2017 ,Julio
PIMIENTOS,7997,16890,211,057,,,INTERNET,2017 ,Julio
CHAMPIÑONES+O.SETAS,1060,4202,396,013,,,INTERNET,2017 ,Julio
LECHUGA/ESC./ENDIVIA,6348,27279,43,059,,,INTERNET,2017 ,Julio
ESPARRAGOS,451,4062,901,005,,,INTERNET,2017 ,Julio
VERDURAS DE HOJA,1311,4611,352,014,,,INTERNET,2017 ,Julio
BERENJENAS,1376,2412,175,015,,,INTERNET,2017 ,Julio
ZANAHORIAS,4959,4061,082,027,,,INTERNET,2017 ,Julio
CALABACINES,4460,5708,128,016,,,INTERNET,2017 ,Julio
OTR.HORTALIZAS/VERD.,10275,28026,273,078,,,INTERNET,2017 ,Julio
BROCOLI,2805,5848,208,023,,,INTERNET,2017 ,Julio
ALCACHOFAS,1544,4010,26,007,,,INTERNET,2017 ,Julio
VERD./HORT. IV GAMA,5939,30239,509,058,,,INTERNET,2017 ,Julio
