Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,87102,68256,078,096,,,INTERNET,2015 ,Noviembre
PATATAS FRESCAS,53865,41209,077,06,,,INTERNET,2015 ,Noviembre
PATATAS CONGELADAS,2270,3246,143,011,,,INTERNET,2015 ,Noviembre
PATATAS PROCESADAS,6193,23801,384,052,,,INTERNET,2015 ,Noviembre
T.HORTALIZAS FRESCAS,70160,1.32002,188,158,,,INTERNET,2015 ,Noviembre
TOMATES,11929,18066,151,061,,,INTERNET,2015 ,Noviembre
CEBOLLAS,13917,13343,096,043,,,INTERNET,2015 ,Noviembre
AJOS,575,2608,453,01,,,INTERNET,2015 ,Noviembre
COLES,1918,2737,143,007,,,INTERNET,2015 ,Noviembre
PEPINOS,2442,2919,12,01,,,INTERNET,2015 ,Noviembre
JUDIAS VERDES,3814,8900,233,025,,,INTERNET,2015 ,Noviembre
PIMIENTOS,6954,14801,213,043,,,INTERNET,2015 ,Noviembre
CHAMPIÑONES+O.SETAS,3535,17956,508,029,,,INTERNET,2015 ,Noviembre
LECHUGA/ESC./ENDIVIA,3474,10193,293,037,,,INTERNET,2015 ,Noviembre
ESPARRAGOS,764,2282,299,004,,,INTERNET,2015 ,Noviembre
VERDURAS DE HOJA,1195,3026,253,005,,,INTERNET,2015 ,Noviembre
BERENJENAS,1244,2231,179,009,,,INTERNET,2015 ,Noviembre
ZANAHORIAS,4438,2694,061,022,,,INTERNET,2015 ,Noviembre
CALABACINES,3675,5178,141,02,,,INTERNET,2015 ,Noviembre
OTR.HORTALIZAS/VERD.,10286,25067,244,06,,,INTERNET,2015 ,Noviembre
VERD./HORT. IV GAMA,3535,13190,373,036,,,INTERNET,2015 ,Noviembre
