Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,48437,40575,084,082,,,INTERNET,2015 ,Junio
PATATAS FRESCAS,19866,15233,077,025,,,INTERNET,2015 ,Junio
PATATAS CONGELADAS,3388,4598,136,014,,,INTERNET,2015 ,Junio
PATATAS PROCESADAS,5037,20745,412,06,,,INTERNET,2015 ,Junio
T.HORTALIZAS FRESCAS,56381,1.04195,185,116,,,INTERNET,2015 ,Junio
TOMATES,17838,24058,135,087,,,INTERNET,2015 ,Junio
CEBOLLAS,6511,8659,133,031,,,INTERNET,2015 ,Junio
AJOS,488,2534,519,01,,,INTERNET,2015 ,Junio
COLES,379,715,189,004,,,INTERNET,2015 ,Junio
PEPINOS,4152,5067,122,021,,,INTERNET,2015 ,Junio
JUDIAS VERDES,1217,4002,329,006,,,INTERNET,2015 ,Junio
PIMIENTOS,3102,6005,194,026,,,INTERNET,2015 ,Junio
CHAMPIÑONES+O.SETAS,792,2974,375,012,,,INTERNET,2015 ,Junio
LECHUGA/ESC./ENDIVIA,4399,19488,443,053,,,INTERNET,2015 ,Junio
ESPARRAGOS,157,967,616,003,,,INTERNET,2015 ,Junio
VERDURAS DE HOJA,223,1068,479,004,,,INTERNET,2015 ,Junio
BERENJENAS,1213,1999,165,01,,,INTERNET,2015 ,Junio
ZANAHORIAS,3081,2144,07,02,,,INTERNET,2015 ,Junio
CALABACINES,3593,4275,119,018,,,INTERNET,2015 ,Junio
OTR.HORTALIZAS/VERD.,9236,20241,219,053,,,INTERNET,2015 ,Junio
VERD./HORT. IV GAMA,3416,21852,64,042,,,INTERNET,2015 ,Junio
