Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,70830,71995,102,116,,,INTERNET,2018 ,Agosto
PATATAS FRESCAS,39216,32664,083,052,,,INTERNET,2018 ,Agosto
PATATAS CONGELADAS,7325,10489,143,025,,,INTERNET,2018 ,Agosto
PATATAS PROCESADAS,4858,28842,594,061,,,INTERNET,2018 ,Agosto
T.HORTALIZAS FRESCAS,81231,1.47015,181,201,,,INTERNET,2018 ,Agosto
TOMATES,18430,30689,167,078,,,INTERNET,2018 ,Agosto
CEBOLLAS,10311,10886,106,036,,,INTERNET,2018 ,Agosto
AJOS,812,3937,485,015,,,INTERNET,2018 ,Agosto
COLES,2753,2728,099,007,,,INTERNET,2018 ,Agosto
PEPINOS,3742,5027,134,033,,,INTERNET,2018 ,Agosto
JUDIAS VERDES,661,1885,285,004,,,INTERNET,2018 ,Agosto
PIMIENTOS,16075,21333,133,055,,,INTERNET,2018 ,Agosto
CHAMPIÑONES+O.SETAS,919,4705,512,014,,,INTERNET,2018 ,Agosto
LECHUGA/ESC./ENDIVIA,4697,18940,403,058,,,INTERNET,2018 ,Agosto
ESPARRAGOS,470,3002,638,006,,,INTERNET,2018 ,Agosto
VERDURAS DE HOJA,674,4141,614,014,,,INTERNET,2018 ,Agosto
BERENJENAS,1348,1550,115,01,,,INTERNET,2018 ,Agosto
ZANAHORIAS,5280,3860,073,032,,,INTERNET,2018 ,Agosto
CALABACINES,5757,5794,101,022,,,INTERNET,2018 ,Agosto
OTR.HORTALIZAS/VERD.,9300,28538,307,064,,,INTERNET,2018 ,Agosto
BROCOLI,529,1707,323,004,,,INTERNET,2018 ,Agosto
ALCACHOFAS,431,426,099,002,,,INTERNET,2018 ,Agosto
VERD./HORT. IV GAMA,9402,34824,37,068,,,INTERNET,2018 ,Agosto
