Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,55609,47951,086,065,,,INTERNET,2014 ,Febrero
PATATAS FRESCAS,30516,22476,074,03,,,INTERNET,2014 ,Febrero
PATATAS CONGELADAS,868,914,105,003,,,INTERNET,2014 ,Febrero
PATATAS PROCESADAS,4845,24561,507,042,,,INTERNET,2014 ,Febrero
T.HORTALIZAS FRESCAS,35668,69891,196,092,,,INTERNET,2014 ,Febrero
TOMATES,4162,8177,196,022,,,INTERNET,2014 ,Febrero
CEBOLLAS,7575,9162,121,03,,,INTERNET,2014 ,Febrero
AJOS,876,4197,479,017,,,INTERNET,2014 ,Febrero
COLES,910,622,068,008,,,INTERNET,2014 ,Febrero
PEPINOS,426,686,161,006,,,INTERNET,2014 ,Febrero
JUDIAS VERDES,1118,4095,366,017,,,INTERNET,2014 ,Febrero
PIMIENTOS,4182,8293,198,027,,,INTERNET,2014 ,Febrero
CHAMPIÑONES+O.SETAS,404,1331,329,005,,,INTERNET,2014 ,Febrero
LECHUGA/ESC./ENDIVIA,1835,5989,326,013,,,INTERNET,2014 ,Febrero
ESPARRAGOS,132,473,358,002,,,INTERNET,2014 ,Febrero
VERDURAS DE HOJA,877,1986,226,008,,,INTERNET,2014 ,Febrero
BERENJENAS,126,240,19,003,,,INTERNET,2014 ,Febrero
ZANAHORIAS,2875,2496,087,018,,,INTERNET,2014 ,Febrero
CALABACINES,1830,2921,16,011,,,INTERNET,2014 ,Febrero
OTR.HORTALIZAS/VERD.,8338,19223,231,046,,,INTERNET,2014 ,Febrero
VERD./HORT. IV GAMA,3262,11005,337,031,,,INTERNET,2014 ,Febrero
VERD./HORT. ECOLOGIC,668,846,127,002,,,INTERNET,2014 ,Febrero
