Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,58496,54759,094,087,,,INTERNET,2014 ,Agosto
PATATAS FRESCAS,26960,19678,073,034,,,INTERNET,2014 ,Agosto
PATATAS CONGELADAS,3041,2578,085,014,,,INTERNET,2014 ,Agosto
PATATAS PROCESADAS,5699,32503,57,054,,,INTERNET,2014 ,Agosto
T.HORTALIZAS FRESCAS,82877,1.38734,167,205,,,INTERNET,2014 ,Agosto
TOMATES,13186,17506,133,064,,,INTERNET,2014 ,Agosto
CEBOLLAS,12993,14455,111,022,,,INTERNET,2014 ,Agosto
AJOS,7200,17560,244,028,,,INTERNET,2014 ,Agosto
COLES,5646,5585,099,017,,,INTERNET,2014 ,Agosto
PEPINOS,3502,3810,109,032,,,INTERNET,2014 ,Agosto
JUDIAS VERDES,4776,13051,273,014,,,INTERNET,2014 ,Agosto
PIMIENTOS,9870,16249,165,057,,,INTERNET,2014 ,Agosto
CHAMPIÑONES+O.SETAS,1402,6328,451,024,,,INTERNET,2014 ,Agosto
LECHUGA/ESC./ENDIVIA,4178,8510,204,039,,,INTERNET,2014 ,Agosto
ESPARRAGOS,000,000,0,0,,,INTERNET,2014 ,Agosto
VERDURAS DE HOJA,1155,5201,45,014,,,INTERNET,2014 ,Agosto
BERENJENAS,058,107,184,001,,,INTERNET,2014 ,Agosto
ZANAHORIAS,9058,8536,094,043,,,INTERNET,2014 ,Agosto
CALABACINES,1173,1029,088,008,,,INTERNET,2014 ,Agosto
OTR.HORTALIZAS/VERD.,8680,20807,24,087,,,INTERNET,2014 ,Agosto
VERD./HORT. IV GAMA,4503,19653,436,064,,,INTERNET,2014 ,Agosto
VERD./HORT. ECOLOGIC,23031,39547,172,007,,,INTERNET,2014 ,Agosto
