Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,61038,46189,076,065,,,INTERNET,2015 ,Julio
PATATAS FRESCAS,26051,18733,072,03,,,INTERNET,2015 ,Julio
PATATAS CONGELADAS,3114,3383,109,008,,,INTERNET,2015 ,Julio
PATATAS PROCESADAS,6375,24072,378,044,,,INTERNET,2015 ,Julio
T.HORTALIZAS FRESCAS,45488,87228,192,143,,,INTERNET,2015 ,Julio
TOMATES,7540,11229,149,036,,,INTERNET,2015 ,Julio
CEBOLLAS,8592,12855,15,043,,,INTERNET,2015 ,Julio
AJOS,455,1527,335,006,,,INTERNET,2015 ,Julio
COLES,000,000,0,0,,,INTERNET,2015 ,Julio
PEPINOS,2972,2868,097,02,,,INTERNET,2015 ,Julio
JUDIAS VERDES,1393,5026,361,012,,,INTERNET,2015 ,Julio
PIMIENTOS,1980,3302,167,031,,,INTERNET,2015 ,Julio
CHAMPIÑONES+O.SETAS,899,4503,501,011,,,INTERNET,2015 ,Julio
LECHUGA/ESC./ENDIVIA,3273,13576,415,032,,,INTERNET,2015 ,Julio
ESPARRAGOS,000,000,0,0,,,INTERNET,2015 ,Julio
VERDURAS DE HOJA,868,2909,335,013,,,INTERNET,2015 ,Julio
BERENJENAS,844,834,099,006,,,INTERNET,2015 ,Julio
ZANAHORIAS,5084,3294,065,028,,,INTERNET,2015 ,Julio
CALABACINES,2799,4624,165,015,,,INTERNET,2015 ,Julio
OTR.HORTALIZAS/VERD.,8788,20681,235,058,,,INTERNET,2015 ,Julio
VERD./HORT. IV GAMA,3952,21038,532,042,,,INTERNET,2015 ,Julio
