Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,67364,62245,092,087,,,INTERNET,2015 ,Agosto
PATATAS FRESCAS,37452,30702,082,058,,,INTERNET,2015 ,Agosto
PATATAS CONGELADAS,2217,3722,168,017,,,INTERNET,2015 ,Agosto
PATATAS PROCESADAS,5539,27820,502,04,,,INTERNET,2015 ,Agosto
T.HORTALIZAS FRESCAS,52625,1.13001,215,143,,,INTERNET,2015 ,Agosto
TOMATES,12123,22021,182,065,,,INTERNET,2015 ,Agosto
CEBOLLAS,4773,4765,1,023,,,INTERNET,2015 ,Agosto
AJOS,531,2257,425,009,,,INTERNET,2015 ,Agosto
COLES,355,713,201,001,,,INTERNET,2015 ,Agosto
PEPINOS,6390,9056,142,022,,,INTERNET,2015 ,Agosto
JUDIAS VERDES,1030,3853,374,005,,,INTERNET,2015 ,Agosto
PIMIENTOS,3208,6182,193,019,,,INTERNET,2015 ,Agosto
CHAMPIÑONES+O.SETAS,2026,8825,436,027,,,INTERNET,2015 ,Agosto
LECHUGA/ESC./ENDIVIA,5189,20636,398,051,,,INTERNET,2015 ,Agosto
ESPARRAGOS,1459,6608,453,012,,,INTERNET,2015 ,Agosto
VERDURAS DE HOJA,417,3596,861,006,,,INTERNET,2015 ,Agosto
BERENJENAS,313,454,145,004,,,INTERNET,2015 ,Agosto
ZANAHORIAS,3118,2028,065,019,,,INTERNET,2015 ,Agosto
CALABACINES,3386,4812,142,013,,,INTERNET,2015 ,Agosto
OTR.HORTALIZAS/VERD.,8306,17197,207,061,,,INTERNET,2015 ,Agosto
VERD./HORT. IV GAMA,4503,27303,606,058,,,INTERNET,2015 ,Agosto
