Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,3.18145,3.67716,116,332,,,INTERNET,2020 ,Mayo
PATATAS FRESCAS,2.02838,2.11306,104,198,,,INTERNET,2020 ,Mayo
PATATAS CONGELADAS,13970,20022,143,039,,,INTERNET,2020 ,Mayo
PATATAS PROCESADAS,20267,1.36389,673,186,,,INTERNET,2020 ,Mayo
PATATAS FRITAS,14854,1.26110,849,169,,,INTERNET,2020 ,Mayo
T.HORTALIZAS FRESCAS,4.50326,10.07740,224,551,,,INTERNET,2020 ,Mayo
TOMATES,97156,1.97741,204,29,,,INTERNET,2020 ,Mayo
CEBOLLAS,73705,1.03801,141,236,,,INTERNET,2020 ,Mayo
AJOS,5248,27534,525,079,,,INTERNET,2020 ,Mayo
COLES,8141,12146,149,033,,,INTERNET,2020 ,Mayo
PEPINOS,11367,20722,182,079,,,INTERNET,2020 ,Mayo
JUDIAS VERDES,10523,40723,387,059,,,INTERNET,2020 ,Mayo
PIMIENTOS,33275,81388,245,141,,,INTERNET,2020 ,Mayo
CHAMPIÑONES+O.SETAS,8292,36265,437,072,,,INTERNET,2020 ,Mayo
LECHUGA/ESC./ENDIVIA,28281,1.01704,36,193,,,INTERNET,2020 ,Mayo
ESPARRAGOS,3062,14639,478,03,,,INTERNET,2020 ,Mayo
VERDURAS DE HOJA,7720,24853,322,07,,,INTERNET,2020 ,Mayo
BERENJENAS,19371,37355,193,108,,,INTERNET,2020 ,Mayo
ZANAHORIAS,32903,37661,114,155,,,INTERNET,2020 ,Mayo
CALABACINES,37367,60476,162,15,,,INTERNET,2020 ,Mayo
OTR.HORTALIZAS/VERD.,73915,2.10732,285,257,,,INTERNET,2020 ,Mayo
BROCOLI,10772,26924,25,062,,,INTERNET,2020 ,Mayo
ALCACHOFAS,9452,20923,221,028,,,INTERNET,2020 ,Mayo
APIO,3887,8642,222,027,,,INTERNET,2020 ,Mayo
COLIFLOR,3943,7518,191,017,,,INTERNET,2020 ,Mayo
VERD./HORT. IV GAMA,46652,1.73126,371,218,,,INTERNET,2020 ,Mayo
PUERRO,8953,28635,32,068,,,INTERNET,2020 ,Mayo
