Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,1.11179,89112,08,141,,,INTERNET,2017 ,Septiembre
PATATAS FRESCAS,58873,42742,073,064,,,INTERNET,2017 ,Septiembre
PATATAS CONGELADAS,3728,3857,103,015,,,INTERNET,2017 ,Septiembre
PATATAS PROCESADAS,9716,42513,438,087,,,INTERNET,2017 ,Septiembre
T.HORTALIZAS FRESCAS,86492,1.81967,21,231,,,INTERNET,2017 ,Septiembre
TOMATES,13964,22837,164,08,,,INTERNET,2017 ,Septiembre
CEBOLLAS,17993,21606,12,067,,,INTERNET,2017 ,Septiembre
AJOS,1019,5804,57,017,,,INTERNET,2017 ,Septiembre
COLES,1360,2138,157,007,,,INTERNET,2017 ,Septiembre
PEPINOS,2458,3361,137,03,,,INTERNET,2017 ,Septiembre
JUDIAS VERDES,3813,14914,391,034,,,INTERNET,2017 ,Septiembre
PIMIENTOS,7071,16196,229,064,,,INTERNET,2017 ,Septiembre
CHAMPIÑONES+O.SETAS,1281,5838,456,017,,,INTERNET,2017 ,Septiembre
LECHUGA/ESC./ENDIVIA,7363,24307,33,072,,,INTERNET,2017 ,Septiembre
ESPARRAGOS,655,2868,438,008,,,INTERNET,2017 ,Septiembre
VERDURAS DE HOJA,1118,4639,415,018,,,INTERNET,2017 ,Septiembre
BERENJENAS,446,725,162,005,,,INTERNET,2017 ,Septiembre
ZANAHORIAS,7451,6562,088,036,,,INTERNET,2017 ,Septiembre
CALABACINES,6706,12242,183,041,,,INTERNET,2017 ,Septiembre
OTR.HORTALIZAS/VERD.,13793,37931,275,12,,,INTERNET,2017 ,Septiembre
BROCOLI,1005,2155,214,008,,,INTERNET,2017 ,Septiembre
ALCACHOFAS,1007,3634,361,007,,,INTERNET,2017 ,Septiembre
VERD./HORT. IV GAMA,6442,30109,467,084,,,INTERNET,2017 ,Septiembre
