Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,66977,59272,088,072,,,INTERNET,2013 ,Octubre
PATATAS FRESCAS,23965,21670,09,027,,,INTERNET,2013 ,Octubre
PATATAS CONGELADAS,1102,1212,11,002,,,INTERNET,2013 ,Octubre
PATATAS PROCESADAS,8382,36390,434,054,,,INTERNET,2013 ,Octubre
T.HORTALIZAS FRESCAS,58349,1.18857,204,122,,,INTERNET,2013 ,Octubre
TOMATES,7053,11759,167,037,,,INTERNET,2013 ,Octubre
CEBOLLAS,8557,9782,114,039,,,INTERNET,2013 ,Octubre
AJOS,367,1828,498,006,,,INTERNET,2013 ,Octubre
COLES,2149,3111,145,006,,,INTERNET,2013 ,Octubre
PEPINOS,3178,3721,117,026,,,INTERNET,2013 ,Octubre
JUDIAS VERDES,885,2232,252,008,,,INTERNET,2013 ,Octubre
PIMIENTOS,6508,11937,183,035,,,INTERNET,2013 ,Octubre
CHAMPIÑONES+O.SETAS,2685,14745,549,025,,,INTERNET,2013 ,Octubre
LECHUGA/ESC./ENDIVIA,5160,13777,267,04,,,INTERNET,2013 ,Octubre
ESPARRAGOS,415,2254,543,004,,,INTERNET,2013 ,Octubre
VERDURAS DE HOJA,253,2191,868,005,,,INTERNET,2013 ,Octubre
BERENJENAS,1131,1283,113,007,,,INTERNET,2013 ,Octubre
ZANAHORIAS,3304,4134,125,019,,,INTERNET,2013 ,Octubre
CALABACINES,4341,4521,104,017,,,INTERNET,2013 ,Octubre
OTR.HORTALIZAS/VERD.,12363,31581,255,056,,,INTERNET,2013 ,Octubre
VERD./HORT. IV GAMA,5197,21243,409,031,,,INTERNET,2013 ,Octubre
VERD./HORT. ECOLOGIC,4615,12565,272,004,,,INTERNET,2013 ,Octubre
