Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,1.09666,97827,089,13,,,INTERNET,2018 ,Noviembre
PATATAS FRESCAS,67222,57463,085,087,,,INTERNET,2018 ,Noviembre
PATATAS CONGELADAS,3800,5112,135,016,,,INTERNET,2018 ,Noviembre
PATATAS PROCESADAS,7729,35252,456,07,,,INTERNET,2018 ,Noviembre
PATATAS FRITAS,4157,29606,712,059,,,INTERNET,2018 ,Noviembre
T.HORTALIZAS FRESCAS,1.28380,2.56726,2,261,,,INTERNET,2018 ,Noviembre
TOMATES,19859,38278,193,094,,,INTERNET,2018 ,Noviembre
CEBOLLAS,28022,27701,099,092,,,INTERNET,2018 ,Noviembre
AJOS,1380,9424,683,023,,,INTERNET,2018 ,Noviembre
COLES,5326,7224,136,02,,,INTERNET,2018 ,Noviembre
PEPINOS,6001,12582,21,035,,,INTERNET,2018 ,Noviembre
JUDIAS VERDES,2392,6653,278,021,,,INTERNET,2018 ,Noviembre
PIMIENTOS,5423,11861,219,049,,,INTERNET,2018 ,Noviembre
CHAMPIÑONES+O.SETAS,5128,21931,428,049,,,INTERNET,2018 ,Noviembre
LECHUGA/ESC./ENDIVIA,4073,13066,321,039,,,INTERNET,2018 ,Noviembre
ESPARRAGOS,698,3640,522,01,,,INTERNET,2018 ,Noviembre
VERDURAS DE HOJA,1792,4701,262,017,,,INTERNET,2018 ,Noviembre
BERENJENAS,2458,5817,237,02,,,INTERNET,2018 ,Noviembre
ZANAHORIAS,12355,10558,085,058,,,INTERNET,2018 ,Noviembre
CALABACINES,6549,12715,194,048,,,INTERNET,2018 ,Noviembre
OTR.HORTALIZAS/VERD.,26925,70573,262,112,,,INTERNET,2018 ,Noviembre
BROCOLI,1944,4507,232,022,,,INTERNET,2018 ,Noviembre
ALCACHOFAS,815,5333,654,008,,,INTERNET,2018 ,Noviembre
VERD./HORT. IV GAMA,16753,46961,28,114,,,INTERNET,2018 ,Noviembre
