Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,1.44645,1.38853,096,173,,,INTERNET,2019 ,Abril
PATATAS FRESCAS,87508,76705,088,102,,,INTERNET,2019 ,Abril
PATATAS CONGELADAS,6931,10783,156,025,,,INTERNET,2019 ,Abril
PATATAS PROCESADAS,10041,51364,512,092,,,INTERNET,2019 ,Abril
PATATAS FRITAS,5824,45519,782,078,,,INTERNET,2019 ,Abril
T.HORTALIZAS FRESCAS,1.35522,2.99035,221,3,,,INTERNET,2019 ,Abril
TOMATES,20115,42846,213,112,,,INTERNET,2019 ,Abril
CEBOLLAS,17542,26677,152,07,,,INTERNET,2019 ,Abril
AJOS,2055,10845,528,033,,,INTERNET,2019 ,Abril
COLES,5603,7222,129,024,,,INTERNET,2019 ,Abril
PEPINOS,5873,10791,184,041,,,INTERNET,2019 ,Abril
JUDIAS VERDES,2290,8101,354,018,,,INTERNET,2019 ,Abril
PIMIENTOS,8024,19819,247,061,,,INTERNET,2019 ,Abril
CHAMPIÑONES+O.SETAS,4469,22832,511,052,,,INTERNET,2019 ,Abril
LECHUGA/ESC./ENDIVIA,9024,25950,288,076,,,INTERNET,2019 ,Abril
ESPARRAGOS,1742,10123,581,024,,,INTERNET,2019 ,Abril
VERDURAS DE HOJA,3917,11521,294,029,,,INTERNET,2019 ,Abril
BERENJENAS,4084,6701,164,032,,,INTERNET,2019 ,Abril
ZANAHORIAS,11473,10622,093,069,,,INTERNET,2019 ,Abril
CALABACINES,10550,15606,148,054,,,INTERNET,2019 ,Abril
OTR.HORTALIZAS/VERD.,28762,69379,241,147,,,INTERNET,2019 ,Abril
BROCOLI,3843,8661,225,03,,,INTERNET,2019 ,Abril
ALCACHOFAS,2473,5655,229,008,,,INTERNET,2019 ,Abril
APIO,1202,2121,176,012,,,INTERNET,2019 ,Abril
COLIFLOR,384,1025,267,004,,,INTERNET,2019 ,Abril
VERD./HORT. IV GAMA,9972,40670,408,091,,,INTERNET,2019 ,Abril
PUERRO,3376,10347,306,037,,,INTERNET,2019 ,Abril
