Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,54346,53750,099,076,,,INTERNET,2013 ,Febrero
PATATAS FRESCAS,27044,23656,087,037,,,INTERNET,2013 ,Febrero
PATATAS CONGELADAS,3634,3774,104,01,,,INTERNET,2013 ,Febrero
PATATAS PROCESADAS,4734,26320,556,045,,,INTERNET,2013 ,Febrero
T.HORTALIZAS FRESCAS,52500,97939,187,134,,,INTERNET,2013 ,Febrero
TOMATES,9565,15985,167,054,,,INTERNET,2013 ,Febrero
CEBOLLAS,9665,11014,114,038,,,INTERNET,2013 ,Febrero
AJOS,408,2125,521,006,,,INTERNET,2013 ,Febrero
COLES,474,775,163,002,,,INTERNET,2013 ,Febrero
PEPINOS,1229,2093,17,007,,,INTERNET,2013 ,Febrero
JUDIAS VERDES,447,1637,366,003,,,INTERNET,2013 ,Febrero
PIMIENTOS,5042,11612,23,049,,,INTERNET,2013 ,Febrero
CHAMPIÑONES+O.SETAS,1445,6519,451,015,,,INTERNET,2013 ,Febrero
LECHUGA/ESC./ENDIVIA,2776,8756,315,023,,,INTERNET,2013 ,Febrero
ESPARRAGOS,000,000,0,0,,,INTERNET,2013 ,Febrero
VERDURAS DE HOJA,706,2223,315,008,,,INTERNET,2013 ,Febrero
BERENJENAS,162,328,202,002,,,INTERNET,2013 ,Febrero
ZANAHORIAS,4954,3727,075,033,,,INTERNET,2013 ,Febrero
CALABACINES,5998,8883,148,03,,,INTERNET,2013 ,Febrero
OTR.HORTALIZAS/VERD.,9629,22263,231,064,,,INTERNET,2013 ,Febrero
VERD./HORT. IV GAMA,2194,10013,456,035,,,INTERNET,2013 ,Febrero
VERD./HORT. ECOLOGIC,4774,7188,151,015,,,INTERNET,2013 ,Febrero
