Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,90678,79902,088,129,,,INTERNET,2017 ,Junio
PATATAS FRESCAS,51552,43042,083,074,,,INTERNET,2017 ,Junio
PATATAS CONGELADAS,3127,4663,149,014,,,INTERNET,2017 ,Junio
PATATAS PROCESADAS,7200,32197,447,067,,,INTERNET,2017 ,Junio
T.HORTALIZAS FRESCAS,1.06278,1.94583,183,275,,,INTERNET,2017 ,Junio
TOMATES,28957,43281,149,145,,,INTERNET,2017 ,Junio
CEBOLLAS,15092,19677,13,062,,,INTERNET,2017 ,Junio
AJOS,1241,7142,575,022,,,INTERNET,2017 ,Junio
COLES,374,412,11,002,,,INTERNET,2017 ,Junio
PEPINOS,8500,12025,141,051,,,INTERNET,2017 ,Junio
JUDIAS VERDES,2398,7272,303,018,,,INTERNET,2017 ,Junio
PIMIENTOS,7294,16333,224,069,,,INTERNET,2017 ,Junio
CHAMPIÑONES+O.SETAS,2024,7308,361,022,,,INTERNET,2017 ,Junio
LECHUGA/ESC./ENDIVIA,7743,24774,32,074,,,INTERNET,2017 ,Junio
ESPARRAGOS,830,3193,385,011,,,INTERNET,2017 ,Junio
VERDURAS DE HOJA,1219,5804,476,018,,,INTERNET,2017 ,Junio
BERENJENAS,1537,2875,187,013,,,INTERNET,2017 ,Junio
ZANAHORIAS,8488,6678,079,052,,,INTERNET,2017 ,Junio
CALABACINES,5692,5645,099,035,,,INTERNET,2017 ,Junio
OTR.HORTALIZAS/VERD.,14891,32164,216,096,,,INTERNET,2017 ,Junio
BROCOLI,441,1293,293,006,,,INTERNET,2017 ,Junio
ALCACHOFAS,914,1085,119,001,,,INTERNET,2017 ,Junio
VERD./HORT. IV GAMA,9114,34387,377,078,,,INTERNET,2017 ,Junio
