Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,81066,70707,087,113,,,INTERNET,2014 ,Mayo
PATATAS FRESCAS,47026,35689,076,065,,,INTERNET,2014 ,Mayo
PATATAS CONGELADAS,2996,3829,128,012,,,INTERNET,2014 ,Mayo
PATATAS PROCESADAS,6209,31190,502,07,,,INTERNET,2014 ,Mayo
T.HORTALIZAS FRESCAS,96864,1.55726,161,26,,,INTERNET,2014 ,Mayo
TOMATES,23156,29760,129,1,,,INTERNET,2014 ,Mayo
CEBOLLAS,14937,14889,1,053,,,INTERNET,2014 ,Mayo
AJOS,4831,8253,171,023,,,INTERNET,2014 ,Mayo
COLES,4636,5651,122,026,,,INTERNET,2014 ,Mayo
PEPINOS,2216,2731,123,014,,,INTERNET,2014 ,Mayo
JUDIAS VERDES,1295,3744,289,011,,,INTERNET,2014 ,Mayo
PIMIENTOS,8307,13456,162,045,,,INTERNET,2014 ,Mayo
CHAMPIÑONES+O.SETAS,1603,3458,216,014,,,INTERNET,2014 ,Mayo
LECHUGA/ESC./ENDIVIA,5882,14629,249,059,,,INTERNET,2014 ,Mayo
ESPARRAGOS,882,3111,353,015,,,INTERNET,2014 ,Mayo
VERDURAS DE HOJA,1359,4163,306,013,,,INTERNET,2014 ,Mayo
BERENJENAS,2359,3043,129,011,,,INTERNET,2014 ,Mayo
ZANAHORIAS,8917,9320,105,047,,,INTERNET,2014 ,Mayo
CALABACINES,3424,3171,093,021,,,INTERNET,2014 ,Mayo
OTR.HORTALIZAS/VERD.,13059,36347,278,103,,,INTERNET,2014 ,Mayo
VERD./HORT. IV GAMA,7219,31996,443,068,,,INTERNET,2014 ,Mayo
VERD./HORT. ECOLOGIC,2959,6009,203,01,,,INTERNET,2014 ,Mayo
