Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,47267,43054,091,073,,,INTERNET,2016 ,Enero
PATATAS FRESCAS,20238,16522,082,034,,,INTERNET,2016 ,Enero
PATATAS CONGELADAS,6442,7539,117,019,,,INTERNET,2016 ,Enero
PATATAS PROCESADAS,4117,18992,461,037,,,INTERNET,2016 ,Enero
T.HORTALIZAS FRESCAS,79339,1.46635,185,16,,,INTERNET,2016 ,Enero
TOMATES,14467,23734,164,086,,,INTERNET,2016 ,Enero
CEBOLLAS,8632,10625,123,042,,,INTERNET,2016 ,Enero
AJOS,975,4013,411,018,,,INTERNET,2016 ,Enero
COLES,2424,2584,107,004,,,INTERNET,2016 ,Enero
PEPINOS,1477,2250,152,009,,,INTERNET,2016 ,Enero
JUDIAS VERDES,1630,5427,333,016,,,INTERNET,2016 ,Enero
PIMIENTOS,11686,21428,183,057,,,INTERNET,2016 ,Enero
CHAMPIÑONES+O.SETAS,1868,7827,419,023,,,INTERNET,2016 ,Enero
LECHUGA/ESC./ENDIVIA,4308,15948,37,047,,,INTERNET,2016 ,Enero
ESPARRAGOS,1360,2111,155,005,,,INTERNET,2016 ,Enero
VERDURAS DE HOJA,866,2468,285,01,,,INTERNET,2016 ,Enero
BERENJENAS,4289,6263,146,014,,,INTERNET,2016 ,Enero
ZANAHORIAS,5981,5157,086,032,,,INTERNET,2016 ,Enero
CALABACINES,7491,10444,139,038,,,INTERNET,2016 ,Enero
OTR.HORTALIZAS/VERD.,11884,26357,222,062,,,INTERNET,2016 ,Enero
VERD./HORT. IV GAMA,6575,26531,404,056,,,INTERNET,2016 ,Enero
