Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,39507,39434,1,059,,,INTERNET,2013 ,Septiembre
PATATAS FRESCAS,18557,15899,086,031,,,INTERNET,2013 ,Septiembre
PATATAS CONGELADAS,2296,2942,128,008,,,INTERNET,2013 ,Septiembre
PATATAS PROCESADAS,3731,20593,552,037,,,INTERNET,2013 ,Septiembre
T.HORTALIZAS FRESCAS,34620,64897,187,103,,,INTERNET,2013 ,Septiembre
TOMATES,3565,6138,172,022,,,INTERNET,2013 ,Septiembre
CEBOLLAS,5484,5819,106,023,,,INTERNET,2013 ,Septiembre
AJOS,523,2572,492,011,,,INTERNET,2013 ,Septiembre
COLES,000,000,0,0,,,INTERNET,2013 ,Septiembre
PEPINOS,3465,3546,102,024,,,INTERNET,2013 ,Septiembre
JUDIAS VERDES,232,763,328,005,,,INTERNET,2013 ,Septiembre
PIMIENTOS,5380,10113,188,03,,,INTERNET,2013 ,Septiembre
CHAMPIÑONES+O.SETAS,986,4816,488,02,,,INTERNET,2013 ,Septiembre
LECHUGA/ESC./ENDIVIA,1659,4329,261,012,,,INTERNET,2013 ,Septiembre
ESPARRAGOS,000,000,0,0,,,INTERNET,2013 ,Septiembre
VERDURAS DE HOJA,408,2822,692,009,,,INTERNET,2013 ,Septiembre
BERENJENAS,000,000,0,0,,,INTERNET,2013 ,Septiembre
ZANAHORIAS,2600,1806,069,011,,,INTERNET,2013 ,Septiembre
CALABACINES,4262,4743,111,017,,,INTERNET,2013 ,Septiembre
OTR.HORTALIZAS/VERD.,6055,17431,288,032,,,INTERNET,2013 ,Septiembre
VERD./HORT. IV GAMA,3198,15567,487,033,,,INTERNET,2013 ,Septiembre
VERD./HORT. ECOLOGIC,1311,2308,176,005,,,INTERNET,2013 ,Septiembre
