Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,83538,70920,085,101,,,INTERNET,2016 ,Diciembre
PATATAS FRESCAS,31467,27492,087,038,,,INTERNET,2016 ,Diciembre
PATATAS CONGELADAS,2876,3378,117,008,,,INTERNET,2016 ,Diciembre
PATATAS PROCESADAS,9839,40050,407,074,,,INTERNET,2016 ,Diciembre
T.HORTALIZAS FRESCAS,93187,1.97328,212,242,,,INTERNET,2016 ,Diciembre
TOMATES,19156,33123,173,107,,,INTERNET,2016 ,Diciembre
CEBOLLAS,14656,19351,132,06,,,INTERNET,2016 ,Diciembre
AJOS,1886,10049,533,033,,,INTERNET,2016 ,Diciembre
COLES,4005,9805,245,03,,,INTERNET,2016 ,Diciembre
PEPINOS,2158,3096,143,018,,,INTERNET,2016 ,Diciembre
JUDIAS VERDES,4442,11492,259,025,,,INTERNET,2016 ,Diciembre
PIMIENTOS,4751,8584,181,035,,,INTERNET,2016 ,Diciembre
CHAMPIÑONES+O.SETAS,2095,8486,405,033,,,INTERNET,2016 ,Diciembre
LECHUGA/ESC./ENDIVIA,5518,20884,378,056,,,INTERNET,2016 ,Diciembre
ESPARRAGOS,960,7613,793,009,,,INTERNET,2016 ,Diciembre
VERDURAS DE HOJA,971,3395,349,012,,,INTERNET,2016 ,Diciembre
BERENJENAS,821,1671,203,009,,,INTERNET,2016 ,Diciembre
ZANAHORIAS,6539,5420,083,035,,,INTERNET,2016 ,Diciembre
CALABACINES,10268,22220,216,049,,,INTERNET,2016 ,Diciembre
OTR.HORTALIZAS/VERD.,14958,32138,215,106,,,INTERNET,2016 ,Diciembre
VERD./HORT. IV GAMA,18056,53213,295,097,,,INTERNET,2016 ,Diciembre
