Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,1.11980,1.08914,097,159,,,INTERNET,2017 ,Abril
PATATAS FRESCAS,68148,56087,082,089,,,INTERNET,2017 ,Abril
PATATAS CONGELADAS,5150,9295,181,021,,,INTERNET,2017 ,Abril
PATATAS PROCESADAS,7736,43532,563,085,,,INTERNET,2017 ,Abril
T.HORTALIZAS FRESCAS,1.02622,2.05914,201,226,,,INTERNET,2017 ,Abril
TOMATES,18582,39581,213,098,,,INTERNET,2017 ,Abril
CEBOLLAS,18439,17235,093,065,,,INTERNET,2017 ,Abril
AJOS,1185,6896,582,024,,,INTERNET,2017 ,Abril
COLES,403,383,095,001,,,INTERNET,2017 ,Abril
PEPINOS,2008,3232,161,016,,,INTERNET,2017 ,Abril
JUDIAS VERDES,2040,5479,269,016,,,INTERNET,2017 ,Abril
PIMIENTOS,8329,20919,251,055,,,INTERNET,2017 ,Abril
CHAMPIÑONES+O.SETAS,1824,7831,429,023,,,INTERNET,2017 ,Abril
LECHUGA/ESC./ENDIVIA,7222,23926,331,066,,,INTERNET,2017 ,Abril
ESPARRAGOS,2556,11585,453,02,,,INTERNET,2017 ,Abril
VERDURAS DE HOJA,2194,7117,324,027,,,INTERNET,2017 ,Abril
BERENJENAS,3266,3786,116,023,,,INTERNET,2017 ,Abril
ZANAHORIAS,7370,5566,076,044,,,INTERNET,2017 ,Abril
CALABACINES,4954,6960,141,032,,,INTERNET,2017 ,Abril
OTR.HORTALIZAS/VERD.,22250,45418,204,104,,,INTERNET,2017 ,Abril
BROCOLI,3025,6070,201,019,,,INTERNET,2017 ,Abril
ALCACHOFAS,3673,4251,116,025,,,INTERNET,2017 ,Abril
VERD./HORT. IV GAMA,7854,35524,452,074,,,INTERNET,2017 ,Abril
