Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,1.22096,1.28246,105,172,,,INTERNET,2019 ,Octubre
PATATAS FRESCAS,81105,78658,097,097,,,INTERNET,2019 ,Octubre
PATATAS CONGELADAS,5488,8290,151,018,,,INTERNET,2019 ,Octubre
PATATAS PROCESADAS,7101,41297,582,085,,,INTERNET,2019 ,Octubre
PATATAS FRITAS,5525,38546,698,078,,,INTERNET,2019 ,Octubre
T.HORTALIZAS FRESCAS,1.51912,3.14954,207,322,,,INTERNET,2019 ,Octubre
TOMATES,28209,50519,179,135,,,INTERNET,2019 ,Octubre
CEBOLLAS,22948,34860,152,081,,,INTERNET,2019 ,Octubre
AJOS,1340,6699,5,027,,,INTERNET,2019 ,Octubre
COLES,2233,4951,222,009,,,INTERNET,2019 ,Octubre
PEPINOS,6922,7591,11,043,,,INTERNET,2019 ,Octubre
JUDIAS VERDES,2129,4370,205,016,,,INTERNET,2019 ,Octubre
PIMIENTOS,14093,30360,215,088,,,INTERNET,2019 ,Octubre
CHAMPIÑONES+O.SETAS,3034,11145,367,029,,,INTERNET,2019 ,Octubre
LECHUGA/ESC./ENDIVIA,12267,45688,372,113,,,INTERNET,2019 ,Octubre
ESPARRAGOS,1629,8759,538,013,,,INTERNET,2019 ,Octubre
VERDURAS DE HOJA,2212,7288,329,026,,,INTERNET,2019 ,Octubre
BERENJENAS,4940,6824,138,033,,,INTERNET,2019 ,Octubre
ZANAHORIAS,13735,13076,095,08,,,INTERNET,2019 ,Octubre
CALABACINES,11084,13492,122,053,,,INTERNET,2019 ,Octubre
OTR.HORTALIZAS/VERD.,25138,69333,276,134,,,INTERNET,2019 ,Octubre
BROCOLI,3471,7806,225,024,,,INTERNET,2019 ,Octubre
ALCACHOFAS,357,1160,325,004,,,INTERNET,2019 ,Octubre
APIO,375,1680,449,006,,,INTERNET,2019 ,Octubre
COLIFLOR,407,773,19,003,,,INTERNET,2019 ,Octubre
VERD./HORT. IV GAMA,22328,70308,315,132,,,INTERNET,2019 ,Octubre
PUERRO,3424,9162,268,035,,,INTERNET,2019 ,Octubre
