Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,80473,74268,092,133,,,INTERNET,2016 ,Marzo
PATATAS FRESCAS,36218,31270,086,05,,,INTERNET,2016 ,Marzo
PATATAS CONGELADAS,2829,2929,104,01,,,INTERNET,2016 ,Marzo
PATATAS PROCESADAS,8285,40069,484,089,,,INTERNET,2016 ,Marzo
T.HORTALIZAS FRESCAS,1.03630,1.85219,179,229,,,INTERNET,2016 ,Marzo
TOMATES,23333,33497,144,101,,,INTERNET,2016 ,Marzo
CEBOLLAS,17846,17918,1,075,,,INTERNET,2016 ,Marzo
AJOS,1337,7436,556,025,,,INTERNET,2016 ,Marzo
COLES,1420,1611,113,013,,,INTERNET,2016 ,Marzo
PEPINOS,1811,2717,15,013,,,INTERNET,2016 ,Marzo
JUDIAS VERDES,2996,8709,291,024,,,INTERNET,2016 ,Marzo
PIMIENTOS,9686,18490,191,064,,,INTERNET,2016 ,Marzo
CHAMPIÑONES+O.SETAS,2415,7446,308,025,,,INTERNET,2016 ,Marzo
LECHUGA/ESC./ENDIVIA,4808,15037,313,057,,,INTERNET,2016 ,Marzo
ESPARRAGOS,799,5590,7,011,,,INTERNET,2016 ,Marzo
VERDURAS DE HOJA,1931,5474,283,022,,,INTERNET,2016 ,Marzo
BERENJENAS,3672,5387,147,037,,,INTERNET,2016 ,Marzo
ZANAHORIAS,7790,6295,081,051,,,INTERNET,2016 ,Marzo
CALABACINES,4884,7561,155,042,,,INTERNET,2016 ,Marzo
OTR.HORTALIZAS/VERD.,18904,42050,222,099,,,INTERNET,2016 ,Marzo
VERD./HORT. IV GAMA,8150,25468,312,086,,,INTERNET,2016 ,Marzo
