Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,1.35600,1.50287,111,175,,,INTERNET,2020 ,Enero
PATATAS FRESCAS,83449,82857,099,099,,,INTERNET,2020 ,Enero
PATATAS CONGELADAS,4534,8086,178,017,,,INTERNET,2020 ,Enero
PATATAS PROCESADAS,9523,59345,623,097,,,INTERNET,2020 ,Enero
PATATAS FRITAS,7104,54994,774,092,,,INTERNET,2020 ,Enero
T.HORTALIZAS FRESCAS,1.67224,3.70254,221,271,,,INTERNET,2020 ,Enero
TOMATES,25171,50657,201,109,,,INTERNET,2020 ,Enero
CEBOLLAS,28339,33407,118,083,,,INTERNET,2020 ,Enero
AJOS,1229,6758,55,022,,,INTERNET,2020 ,Enero
COLES,7757,9475,122,028,,,INTERNET,2020 ,Enero
PEPINOS,2261,3306,146,015,,,INTERNET,2020 ,Enero
JUDIAS VERDES,3775,12954,343,03,,,INTERNET,2020 ,Enero
PIMIENTOS,10074,24048,239,065,,,INTERNET,2020 ,Enero
CHAMPIÑONES+O.SETAS,3593,21120,588,038,,,INTERNET,2020 ,Enero
LECHUGA/ESC./ENDIVIA,10120,37434,37,073,,,INTERNET,2020 ,Enero
ESPARRAGOS,3477,6982,201,015,,,INTERNET,2020 ,Enero
VERDURAS DE HOJA,3109,10199,328,037,,,INTERNET,2020 ,Enero
BERENJENAS,3664,7208,197,029,,,INTERNET,2020 ,Enero
ZANAHORIAS,16634,15646,094,086,,,INTERNET,2020 ,Enero
CALABACINES,9603,17021,177,046,,,INTERNET,2020 ,Enero
OTR.HORTALIZAS/VERD.,38418,1.14039,297,158,,,INTERNET,2020 ,Enero
BROCOLI,4257,9269,218,032,,,INTERNET,2020 ,Enero
ALCACHOFAS,2309,5471,237,019,,,INTERNET,2020 ,Enero
APIO,354,1060,299,005,,,INTERNET,2020 ,Enero
COLIFLOR,1551,3556,229,012,,,INTERNET,2020 ,Enero
VERD./HORT. IV GAMA,20345,83543,411,103,,,INTERNET,2020 ,Enero
PUERRO,7437,25850,348,046,,,INTERNET,2020 ,Enero
