Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,66406,65532,099,079,,,INTERNET,2013 ,Noviembre
PATATAS FRESCAS,30508,28515,093,037,,,INTERNET,2013 ,Noviembre
PATATAS CONGELADAS,4092,5129,125,017,,,INTERNET,2013 ,Noviembre
PATATAS PROCESADAS,6361,31889,501,05,,,INTERNET,2013 ,Noviembre
T.HORTALIZAS FRESCAS,64368,1.10091,171,141,,,INTERNET,2013 ,Noviembre
TOMATES,10900,15752,145,044,,,INTERNET,2013 ,Noviembre
CEBOLLAS,11020,11405,103,043,,,INTERNET,2013 ,Noviembre
AJOS,2769,7050,255,025,,,INTERNET,2013 ,Noviembre
COLES,1527,1528,1,008,,,INTERNET,2013 ,Noviembre
PEPINOS,1179,1702,144,009,,,INTERNET,2013 ,Noviembre
JUDIAS VERDES,1011,3525,349,012,,,INTERNET,2013 ,Noviembre
PIMIENTOS,4216,7674,182,034,,,INTERNET,2013 ,Noviembre
CHAMPIÑONES+O.SETAS,2468,10213,414,045,,,INTERNET,2013 ,Noviembre
LECHUGA/ESC./ENDIVIA,2485,7035,283,025,,,INTERNET,2013 ,Noviembre
ESPARRAGOS,000,000,0,0,,,INTERNET,2013 ,Noviembre
VERDURAS DE HOJA,784,1663,212,008,,,INTERNET,2013 ,Noviembre
BERENJENAS,1418,2207,156,016,,,INTERNET,2013 ,Noviembre
ZANAHORIAS,6875,6664,097,032,,,INTERNET,2013 ,Noviembre
CALABACINES,3583,5767,161,026,,,INTERNET,2013 ,Noviembre
OTR.HORTALIZAS/VERD.,14132,27907,197,066,,,INTERNET,2013 ,Noviembre
VERD./HORT. IV GAMA,12572,23015,183,045,,,INTERNET,2013 ,Noviembre
VERD./HORT. ECOLOGIC,10080,14237,141,033,,,INTERNET,2013 ,Noviembre
