Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,93107,88175,095,115,,,INTERNET,2016 ,Febrero
PATATAS FRESCAS,42726,33917,079,049,,,INTERNET,2016 ,Febrero
PATATAS CONGELADAS,3803,9513,25,011,,,INTERNET,2016 ,Febrero
PATATAS PROCESADAS,9316,44745,48,084,,,INTERNET,2016 ,Febrero
T.HORTALIZAS FRESCAS,77773,1.42269,183,22,,,INTERNET,2016 ,Febrero
TOMATES,8978,15269,17,051,,,INTERNET,2016 ,Febrero
CEBOLLAS,17606,15951,091,065,,,INTERNET,2016 ,Febrero
AJOS,808,4380,542,015,,,INTERNET,2016 ,Febrero
COLES,548,820,15,003,,,INTERNET,2016 ,Febrero
PEPINOS,2424,4481,185,023,,,INTERNET,2016 ,Febrero
JUDIAS VERDES,3455,9345,27,028,,,INTERNET,2016 ,Febrero
PIMIENTOS,5800,11096,191,054,,,INTERNET,2016 ,Febrero
CHAMPIÑONES+O.SETAS,2529,13341,527,026,,,INTERNET,2016 ,Febrero
LECHUGA/ESC./ENDIVIA,3748,15317,409,038,,,INTERNET,2016 ,Febrero
ESPARRAGOS,448,2221,495,008,,,INTERNET,2016 ,Febrero
VERDURAS DE HOJA,2112,4214,2,02,,,INTERNET,2016 ,Febrero
BERENJENAS,2966,3998,135,024,,,INTERNET,2016 ,Febrero
ZANAHORIAS,5386,3787,07,031,,,INTERNET,2016 ,Febrero
CALABACINES,7031,9711,138,038,,,INTERNET,2016 ,Febrero
OTR.HORTALIZAS/VERD.,13932,28339,203,086,,,INTERNET,2016 ,Febrero
VERD./HORT. IV GAMA,10229,28525,279,077,,,INTERNET,2016 ,Febrero
