Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,1.00663,88745,088,093,,,INTERNET,2015 ,Mayo
PATATAS FRESCAS,37346,27974,075,046,,,INTERNET,2015 ,Mayo
PATATAS CONGELADAS,1886,3292,175,008,,,INTERNET,2015 ,Mayo
PATATAS PROCESADAS,12286,57479,468,065,,,INTERNET,2015 ,Mayo
T.HORTALIZAS FRESCAS,61706,1.29207,209,168,,,INTERNET,2015 ,Mayo
TOMATES,12310,20346,165,062,,,INTERNET,2015 ,Mayo
CEBOLLAS,9057,11652,129,04,,,INTERNET,2015 ,Mayo
AJOS,1099,4726,43,019,,,INTERNET,2015 ,Mayo
COLES,562,565,101,003,,,INTERNET,2015 ,Mayo
PEPINOS,4673,5264,113,032,,,INTERNET,2015 ,Mayo
JUDIAS VERDES,1413,4732,335,009,,,INTERNET,2015 ,Mayo
PIMIENTOS,6220,14576,234,041,,,INTERNET,2015 ,Mayo
CHAMPIÑONES+O.SETAS,1448,6278,434,017,,,INTERNET,2015 ,Mayo
LECHUGA/ESC./ENDIVIA,4042,15932,394,048,,,INTERNET,2015 ,Mayo
ESPARRAGOS,459,1387,302,006,,,INTERNET,2015 ,Mayo
VERDURAS DE HOJA,878,3577,407,012,,,INTERNET,2015 ,Mayo
BERENJENAS,1159,1324,114,005,,,INTERNET,2015 ,Mayo
ZANAHORIAS,5243,3772,072,027,,,INTERNET,2015 ,Mayo
CALABACINES,3749,5817,155,017,,,INTERNET,2015 ,Mayo
OTR.HORTALIZAS/VERD.,9395,29258,311,075,,,INTERNET,2015 ,Mayo
VERD./HORT. IV GAMA,3978,24941,627,058,,,INTERNET,2015 ,Mayo
