Producto,Volumen (miles de kg),Valor (miles de €),Precio medio kg,Penetración (%),,,Canal_Venta,Año,Mes
TOTAL PATATAS,99280,1.00273,101,128,,,INTERNET,2018 ,Diciembre
PATATAS FRESCAS,43799,39980,091,068,,,INTERNET,2018 ,Diciembre
PATATAS CONGELADAS,1675,2853,17,006,,,INTERNET,2018 ,Diciembre
PATATAS PROCESADAS,10761,57440,534,08,,,INTERNET,2018 ,Diciembre
PATATAS FRITAS,7402,52329,707,066,,,INTERNET,2018 ,Diciembre
T.HORTALIZAS FRESCAS,96647,2.21068,229,23,,,INTERNET,2018 ,Diciembre
TOMATES,17625,34423,195,089,,,INTERNET,2018 ,Diciembre
CEBOLLAS,14034,17101,122,061,,,INTERNET,2018 ,Diciembre
AJOS,1923,8201,426,032,,,INTERNET,2018 ,Diciembre
COLES,4021,6593,164,015,,,INTERNET,2018 ,Diciembre
PEPINOS,2672,5714,214,014,,,INTERNET,2018 ,Diciembre
JUDIAS VERDES,2485,6753,272,016,,,INTERNET,2018 ,Diciembre
PIMIENTOS,7269,16299,224,063,,,INTERNET,2018 ,Diciembre
CHAMPIÑONES+O.SETAS,4880,24321,498,03,,,INTERNET,2018 ,Diciembre
LECHUGA/ESC./ENDIVIA,4592,17063,372,041,,,INTERNET,2018 ,Diciembre
ESPARRAGOS,1006,7698,765,012,,,INTERNET,2018 ,Diciembre
VERDURAS DE HOJA,2338,4943,211,017,,,INTERNET,2018 ,Diciembre
BERENJENAS,1558,2757,177,008,,,INTERNET,2018 ,Diciembre
ZANAHORIAS,8131,7311,09,039,,,INTERNET,2018 ,Diciembre
CALABACINES,7267,14180,195,028,,,INTERNET,2018 ,Diciembre
OTR.HORTALIZAS/VERD.,16846,47711,283,089,,,INTERNET,2018 ,Diciembre
BROCOLI,1715,4613,269,017,,,INTERNET,2018 ,Diciembre
ALCACHOFAS,758,2340,309,003,,,INTERNET,2018 ,Diciembre
VERD./HORT. IV GAMA,13140,41435,315,079,,,INTERNET,2018 ,Diciembre
